label,Anatomy,,,IsomapClustering,Random_TreesClustering,SpectralClustering,t-SNEClustering,LouvainClustering
4735,-10.627788042148186,-4.398931592661475,-25.912252530001975,3,2,2,1,4
1640,2.424649049554844,0.3836658527477179,4.99056193973841,3,2,1,1,5
1748,2.460288611322124,0.04197019863236665,6.681043658402105,3,2,1,1,3
2275,4.86583543938058,0.8223907029588979,12.435329310974899,3,2,1,1,5
5710,2.2723783256679204,-0.01927121795594989,6.230219035233457,3,2,1,1,4
4680,2.6612587022589014,0.10741795538756359,7.162940037688194,3,2,2,1,3
3227,-0.6075052278353759,-0.964378276952417,-0.7166169515858899,3,2,1,1,3
5315,-2.993717706152353,-1.7588475574417732,-6.545355895597889,1,2,2,1,3
7522,-7.126962954842163,-3.3247377358269974,-17.80404308205777,3,2,1,1,4
697,3.34922120551432,0.33108858740079605,8.810716018862184,3,2,1,2,6
1173,-0.02811542882694803,-0.7844273178069402,0.6678011056681857,3,2,2,1,3
6910,5.454893384426254,1.0126596939234682,13.841162685757775,3,2,1,2,3
6764,-2.535507131110409,-1.605362562670865,-5.419786498913579,3,2,1,1,3
4120,-3.0789528597959377,-1.752804981574311,-11.143166178011391,3,2,2,2,4
5909,0.10543671218719414,-1.3205095254594883,-1.8766766852349008,3,2,2,5,4
7502,4.693139041400342,4.794395127921554,-3.859384691647461,3,2,1,2,3
2779,2.746462381017726,0.1351500863649024,7.367167692997208,2,2,2,2,4
5880,-7.704955721940228,-23.795555082348667,67.37081263566166,3,2,2,1,5
6536,-1.2075893076406954,-1.163088346263814,-2.175171491007973,3,2,1,1,6
5887,4.024789411697331,0.5502154252806856,10.426411628764601,3,2,2,1,3
6545,5.58924393953953,0.7901116189925683,12.538248916522724,3,2,1,2,3
7803,-2.3132908234226477,-4.947314119922423,-23.978461123058583,3,2,2,1,3
3304,4.80934815406434,0.5930537618942262,11.160620318668807,3,2,2,1,3
2873,3.8449529351176213,-2.372177280615802,9.763562112008584,3,2,2,1,4
7953,3.0038685288194586,-2.8695748061316566,1.2983839136388378,3,2,2,1,3
251,4.52222107733341,0.7112696022316335,11.614858605541892,3,2,2,2,3
5931,3.6067864294166774,0.4146892393122483,9.426963105898293,3,2,2,1,3
7510,5.351312761946356,0.9792219796312951,13.594011940655909,3,2,1,2,3
3150,5.447616285825497,1.3314174888721308,13.080076400978976,3,2,1,2,5
1739,1.1058253644396039,-0.40054505956197134,3.4255275359695405,3,2,1,2,3
6555,-9.841942676833646,-4.515447040615114,-28.766233855707323,2,2,2,2,4
8260,4.17699304885095,0.5995196208679576,10.79014887601206,3,2,2,2,5
5782,3.629658363342394,0.28849040757007827,8.482846397288194,3,2,2,1,6
8114,2.6626268663776935,0.10786333698085095,7.166219798628107,3,2,1,1,6
6953,0.31402942660722105,-0.6605008863744591,1.515066073966448,2,2,2,2,6
7906,5.446550055908917,1.009966607841666,13.821255614933133,3,2,1,1,3
3430,2.639906958584952,0.10046697188278743,7.111754129739183,3,2,1,1,4
2541,3.505874631539958,0.3819438531679252,9.18556210606458,3,2,1,1,6
4990,3.436167377253292,0.35931773802546,9.018779340414218,3,2,1,1,3
6811,4.116532339523231,-2.6811756704929173,26.718613187944133,3,2,1,1,4
6152,3.54991842909087,0.378716318932403,9.320095398768759,3,2,1,2,3
3737,0.7108191423048021,-0.5301047821231227,2.473202753101858,3,2,1,1,3
5780,300.9661034959711,0.49980302545494965,-9.844516224186684,3,2,1,1,3
7628,6.364651928492525,-1.526654531702964,35.18581704211214,1,2,2,13,3
3447,4.04862854817564,5.601315682490039,7.885698089951369,3,2,1,2,3
5700,2.4923835694284997,0.05242564429053317,6.758020336319804,3,2,1,2,3
4804,-0.3987353814609604,-0.016544192695546633,-26.961770511037894,3,2,2,1,3
2638,0.5785676150515995,-0.57353774316833,2.1540257113211685,3,2,1,1,3
4621,-2.9688640126150974,-1.7505103452261979,-6.484220055109082,3,2,1,2,3
1736,2.486859023195721,0.05062602865698592,6.744770729881339,3,2,2,1,4
4934,2.326373465223616,-0.0016690882695735703,6.359786169736056,3,2,1,1,5
6404,3.935048000021451,0.521134254830234,10.211903233023166,3,2,1,1,2
2048,3.107668454315753,0.2526180836509541,8.232467788084493,3,2,1,1,3
6118,3.821967152793874,0.4844782448549431,9.941558215256592,3,2,1,1,3
540,5.85192837082131,1.0987363800909515,14.681687345898633,3,2,1,1,3
3083,2.3897806010717946,0.018996451966128543,6.511912728649489,2,2,2,2,6
7202,3.844532807652641,-1.5212489007868923,22.725238303864952,3,2,1,1,6
5924,2.675225070413108,-0.5203682853368703,4.0154378812805245,3,2,1,1,3
3371,3.386911049914368,-2.1981270213238653,15.239857373623078,2,2,2,2,4
5017,3.6227509643692026,0.4198686516120588,9.465148947964375,3,2,1,1,3
4273,1.8036186205022255,-0.17224846957195974,5.1044945314330965,3,2,1,2,3
8273,-2.3232409403385286,-1.5344173296554395,-4.899451468330248,2,2,2,2,4
5369,4.025663400681249,0.5504986064775167,10.428500556743675,3,2,1,1,6
7809,0.793526136945343,-0.5029570823503949,2.672722765626816,3,2,1,1,4
925,2.797271324487724,0.15168315865637164,7.488931931188292,3,2,2,1,5
1587,3.557745899336987,0.3987771968487773,9.309654610695445,3,2,2,1,6
2559,4.125503534449611,0.4911528376585674,10.075763661385645,1,2,2,1,6
5601,2.2131483675321437,-0.03858427678109354,6.088066933220201,3,2,1,1,5
2670,0.013129409898347866,-0.7595599598326199,0.7874013327519275,3,2,2,1,6
7696,-0.4305794891446562,0.9534466320571112,-11.347732695316587,3,2,2,1,4
688,-0.38946851517876124,-0.8923444795137137,-0.18773698718908985,1,2,2,7,6
7347,-1.3600609650033202,-1.2136876547991635,-2.5464904728622724,1,2,2,1,2
8022,2.7845046541195657,0.14752922030149956,7.458337946625252,3,2,1,1,3
5875,576.8760927385317,7.016939071673753,15.832183691062419,3,2,1,1,4
7470,-12.687420467301715,627.8101791637189,271.8640203061632,3,2,1,2,3
4504,3.6936293711466193,0.44286063470893655,9.634669732586165,3,2,1,1,4
6626,5.145706851292179,0.9128246545964482,13.103359942609897,3,2,2,1,6
8050,4.554592432550673,0.7217425607767431,11.692169135050904,3,2,1,1,6
3713,0.05215983844341526,-0.7467020569715004,0.8818426226954543,3,2,1,2,5
7683,1.6305433498932822,-0.22880741422437337,4.688432004475943,3,2,1,1,6
388,3.6699763298680574,0.4351885034249512,9.578101061763974,3,2,2,1,5
1114,1.0554048906453892,-0.417069169224685,3.304048260212989,1,2,2,6,4
2787,4.987251741358904,0.8616313809162038,12.725163954719926,3,2,1,1,3
8144,-1.2011911928197094,-1.1609660604292562,-2.1595965450962775,3,2,1,1,5
7379,4.634668505302329,0.7476451988233966,11.88339567520029,3,2,1,1,5
7454,4.024554547315548,0.5501393267364149,10.425850277019395,3,2,1,1,6
7226,2.3175963030860425,-0.00453013718679138,6.338725803514033,3,2,1,1,6
5790,2.5327332426257887,-0.08344606654585611,5.852083838920467,3,2,1,1,4
3162,57.670546968423906,-3.552565059352716,-2.045424807369115,3,2,1,1,6
7065,-0.07381989297178777,-0.7882133899727081,0.5769522048319159,3,2,2,1,3
7826,3.7897989201261395,0.47404827794730825,9.864642687413467,3,2,2,1,3
5833,3.907145355610485,0.6299262610776734,-6.4632811885025765,3,2,1,1,3
5266,1.0754274327915436,1.001322048370637,-4.761716924014691,3,2,1,1,3
6673,1.3906622396777268,-0.9282095477869091,1.5049932465774454,3,2,2,1,4
741,-1.188863030234361,-1.1568769737335758,-2.1295875539120046,3,2,1,1,5
6091,4.357313252379539,0.657902944147207,11.22096535438465,3,2,1,1,5
7743,-1.0496401831603481,-1.1107190665641435,-1.790828489761524,3,2,2,1,5
4383,-0.5293712382692695,-0.9385548266839869,-0.5270276450341246,3,2,1,2,6
7497,4.716616562993776,0.7741475398742896,12.079072324030097,3,2,2,1,3
3677,-5.893687299883098,932.8494089407327,138.78444516141383,2,2,2,2,6
6848,4.216811832801307,0.6124146379719473,10.885293242668874,1,2,2,1,3
2364,4.130268746347154,0.5843863541698835,10.678496504929527,3,2,1,1,5
2844,-2.8844446055478907,-1.7222021484838979,-6.276635662486642,3,2,1,1,5
1337,1.1364920151942277,2.71679725331715,-1.5261220334899028,3,2,1,1,3
7184,-0.2617866770412748,-0.8502015131420039,0.12171938661926276,3,2,1,1,4
4849,1.0353115536124076,-0.4236553696494032,3.255630499961742,3,2,1,1,3
4184,3.6873002319525088,0.44080776466086,9.619533201997573,3,2,1,1,3
7620,472.258675198276,0.776492026216238,13.941693772807128,3,2,1,1,3
5425,2.6069254087370988,0.0897288296285675,7.032682709989892,3,2,1,2,4
6237,3.4379356345933894,0.35989175833688125,9.023010403786094,3,2,1,1,2
4842,0.7645759865618924,-0.5124584254769636,2.602891671690915,3,2,1,1,6
2847,6.342063331704707,1.2784624622141592,14.715034737828091,3,2,1,16,3
7203,-2.2518419191902574,-1.5105756599408355,-4.724578948964455,3,2,1,1,4
7515,8.075869116304409,4.425263537254036,-1.4801945925109785,3,2,2,1,4
4281,0.4591637198795135,-0.6127757858224198,1.865707412200385,3,2,1,2,4
8315,-1.9042112837322307,-1.586574473668466,-5.494586991693758,3,2,1,2,4
7223,-9.179619598890142,-34.13051589527608,140.21923369027306,3,2,1,1,6
8201,4.179199823906832,2.761528986836258,10.132614398909887,3,2,2,1,4
8224,-1.147050119743623,-1.143010391123116,-2.027821833166538,2,2,2,2,5
7575,7.029280086708597,1.494642946773189,17.512517122522837,3,2,2,1,3
6714,-2.4090105175391536,-1.5740987675097942,-5.045957336861863,3,2,2,1,5
6904,2.4762705972947794,-25.30566881227618,221.87073737770604,3,2,1,1,3
6522,5.093602977879894,0.8959932810050573,12.979006422622154,3,2,2,2,6
6150,0.714134373974557,-3.511271781415836,-18.26580052625633,3,2,1,1,3
8153,5.032896693988421,-7.935482831891086,63.507287886781754,3,2,2,1,4
4225,3.0857495148110305,0.2454942156826093,8.179980684293236,3,2,1,2,3
2644,1.8907590820866056,-3.907739642215454,-24.693570069371916,3,2,2,1,4
1500,-1.3372727597309757,-1.2061222457121945,-2.490974394357786,3,2,1,1,5
7170,-0.09076109593422078,-0.7937977552532309,0.5359386923824182,1,2,2,10,3
4149,-0.7621628018803808,-1.015526154532178,-1.0921021453186637,3,2,2,1,3
1061,2.6183338493331965,-11.593157753210239,79.91423712324217,1,2,1,1,6
7558,-0.07830463447371558,-0.7896916562494585,0.5660952536473653,1,2,1,1,5
4266,3.3020048738729395,0.18168596960251043,7.797350340283682,2,2,2,2,3
5371,4.787228334248421,0.37527080866392043,-7.418559979322595,2,2,2,2,3
4667,2.9390012151677887,0.19778509429501034,7.828506589240676,3,2,1,1,3
4171,2.3337881662307036,0.0007477675447818355,6.3775769635121184,3,2,2,1,6
7663,2.5771828645929533,-1.1203019965273464,11.842730413246297,3,2,1,1,2
3487,6.544174200643186,0.7785158211798103,16.2077264624956,2,2,2,2,4
7886,4.441514897500779,0.6489563842377801,13.068466028724881,3,2,1,1,3
2852,-12.345071945154624,-58.748420041147064,262.8424991047526,3,2,1,1,2
4460,1.0550141446940107,1.4048699478061057,-4.411310972608896,2,2,2,2,4
7665,2.8378123274504183,-2.6973617356822164,7.503129679428857,3,2,1,1,6
3119,3.209641341712086,0.22103578435208288,8.080404406514567,3,2,2,1,4
4988,6.030317835471559,1.198280277861514,15.213881467069069,3,2,1,1,4
6270,3.907763493056989,0.2227906089393257,7.915675804248245,3,2,1,2,4
4918,1.9605310063505788,-0.12100763085375464,5.481500771937995,3,2,1,2,3
4634,4.798227890102488,0.8005352110135509,12.273925402075317,3,2,1,1,6
7860,3.508892398999453,0.38292326357031164,9.192781922950541,2,2,2,2,3
7592,5.864655855168288,1.2083510524975516,8.761059143320594,1,2,2,11,4
5614,2.447657540776874,0.03785506452085773,6.650747364365019,3,2,1,1,6
6672,7.887899740065996,0.99528420488516,15.033233731125463,1,2,1,5,3
4855,-1.1153735706519066,-1.208664414988931,-2.279811779725743,3,2,2,2,5
5663,6.86840522036324,1.0535293023005763,7.518343124219882,1,2,1,1,3
7709,3.6452526323320997,0.11032326154793924,7.369033582227925,3,2,1,1,3
8241,3.365384415811607,0.9786051015295814,6.836164606297273,3,2,2,1,6
2239,2.9805699366405793,0.18592694133351714,7.92703334783497,3,2,1,1,5
7570,5.462534686468914,1.0013998160647235,13.833929839670141,3,2,1,1,5
6413,1.9582845254006525,-0.1217409950709137,5.476104575936721,3,2,2,1,5
7695,-1.6148075257171084,321.28216134047204,20.773510211390796,3,2,1,1,3
7477,1.15418672428214,-0.38469942543785474,3.5420243398683593,3,2,2,1,3
4164,-0.5485139251877778,-1.3967466562726338,-19.23034727296019,3,2,1,2,4
7227,7.7857912490489145,1.4962909333241858,18.373371154813483,3,2,1,1,3
7964,4.082104060578643,5.529951244551029,5.2680969578556684,2,2,2,2,3
3007,4.866742311166547,0.32453867450714813,9.064890397034613,1,2,1,1,3
3805,2.3662541589424566,0.011329364695238677,6.455471240778119,3,2,1,1,3
6602,1.565794243365229,1.53435306868694,0.6466618147580429,1,2,2,1,3
5503,1.1677187585345048,-0.36957369409785307,3.2881959968442525,3,2,1,1,5
4370,4.12574480841358,0.5829210094461188,10.667685656437785,3,2,2,1,3
3087,4.735701188453939,6.7795383230249895,3.1244883388981632,3,2,1,2,3
5546,-5.894924649882464,-27.658429653860768,119.2458603035799,3,2,1,1,4
6972,496.34563679519243,2.8798409671050154,-4.48555437869039,3,2,1,2,4
7075,4.236281257016625,0.552886834400579,10.470870740737961,3,2,6,1,5
6192,4.571084036699152,0.727077654418239,11.731553736013872,3,2,1,2,4
3192,2.150283334268854,-0.05908770542849201,5.937163411654749,1,2,2,1,3
6287,0.30473653468929596,2.263070592128787,-24.962438366284818,3,2,1,1,3
6250,4.251017371203251,1.1574459236128165,9.611021851778146,3,2,1,2,3
7780,4.654177087095289,0.7539548868107815,11.929980352672898,1,2,2,1,6
7636,2.411341623199262,0.02602239582708548,6.563635740421809,3,2,2,2,3
6606,3.3345541666558796,0.3263257550483183,8.77561376574448,3,2,1,1,3
6396,4.237812255779041,0.6192148574698543,10.935469971739423,3,2,1,1,3
5246,-4.913575811183995,-2.407312302540754,-11.299519859589132,3,2,1,1,5
771,5.858750913985876,1.0471716156259157,14.206164092041433,1,2,1,1,3
2425,6.1402436992932,-1.945038327726594,-18.574505384963974,3,2,2,1,4
4632,4.774752037350064,0.792945266880793,12.217877011228136,3,2,2,1,3
7161,586.4715918198146,4.4767851821640985,22.801688496810755,2,2,2,2,3
5619,-9.026487917897713,-33.430921832164984,143.26116315759975,3,2,2,1,3
7978,2.621515528056989,-4.685350372041876,33.060372908398094,3,2,1,1,3
6133,1.1154352500931772,-0.3973960898153277,3.448678277261636,3,2,1,2,3
8028,5.08685310181223,-3.0001930624884383,12.987027197217559,3,2,1,1,3
4002,4.2686346736664875,0.6291948110081979,11.009111626484374,3,2,1,1,4
6429,2.934037384827808,0.1961708656083153,7.816615629801413,1,2,2,2,4
3024,-6.971489615561532,-4.388894316220906,-25.167310176793176,3,2,1,1,4
3023,4.2365131836139165,0.6187942126296868,10.932366120423893,3,2,2,1,3
7108,5.871208545989926,-0.8962466532182541,14.970929554771496,3,2,2,1,3
7214,4.038647873078408,0.5547056166388424,10.459534481669246,3,2,1,2,6
5632,5.577061663525102,1.048956794933486,14.160500128994766,3,2,1,1,4
7967,6.605645380994136,1.3169664501493734,16.23892104259224,3,2,1,1,5
6824,521.423735997318,4.352390552121887,12.668051065353799,3,2,2,2,5
6116,5.468626133826527,-2.4796703171249748,24.823642498096394,3,2,2,1,5
3286,6.311086095646607,1.8696193025805232,15.536570425966246,3,2,2,1,3
8230,0.01317400621976322,311.1925245797029,35.133861814217646,3,2,1,1,3
6317,3.1978858322278456,-0.1613847348562126,6.035710274006305,3,2,2,1,4
7267,5.305911704787078,0.7766120249761328,12.288391239261166,1,2,1,1,3
2737,4.427578750233424,-2.813566008679561,16.630388310511822,3,2,2,1,2
3981,-4.124498239439626,-24.49770126116714,151.23019277315836,3,2,1,2,3
5518,3.772496020653643,0.4684376837349569,9.82326886013815,3,2,1,2,6
2224,3.9545601609094945,0.527457957852311,10.258545889824658,3,2,1,1,3
8233,5.082408302207016,-0.16340570507132346,13.896838546429402,3,2,1,1,6
7512,3.626252657610641,-3.1924494098336496,40.21218797011921,3,2,2,1,6
6967,4.681945257242431,0.676266802808407,11.439584836422341,3,2,1,1,3
3494,5.159182731071816,0.9171774867771775,13.135521111729823,2,2,2,2,3
7729,4.808702152655609,-0.19092346225408224,10.534401666440372,3,2,2,1,5
7839,5.066283588057325,0.8680920913155099,12.859010682587233,3,2,2,1,3
7493,5.008699591009092,0.5465126397972109,10.234957772681234,1,2,2,1,3
6189,3.911081074919648,0.41843477556794495,9.792494316467085,2,2,2,2,4
1563,5.606339060735345,0.7141272392523128,12.427351118608323,3,2,1,2,3
5906,2.6340482841481734,2.982043108204152,-5.59791484248214,3,2,1,1,2
6147,10.306644346972721,2.5735539400262706,25.427657237661386,2,2,2,2,1
6153,10.30664434697267,2.5735539400260987,25.427657237661432,3,2,1,1,1
2058,10.306644346972597,2.573553940025796,25.427657237661567,3,2,1,1,1
8205,10.306644346972634,2.573553940026257,25.427657237661386,2,2,2,2,1
2062,10.306644346972574,2.573553940025962,25.427657237661432,3,2,2,2,1
2063,10.306644346972666,2.5735539400259126,25.427657237661432,3,2,2,1,1
4112,10.306644346972703,2.573553940026056,25.427657237661432,3,2,1,1,1
8207,10.306644346972595,2.573553940025637,25.42765723766152,3,2,1,2,1
2071,10.306644346972579,2.5735539400259366,25.427657237661474,3,2,2,1,1
8216,10.306644346972591,2.57355394002572,25.427657237661474,1,2,1,6,1
2075,10.3066443469727,2.5735539400262852,25.427657237661386,3,2,2,1,1
6177,10.306644346972474,2.5735539400255747,25.427657237661567,3,2,1,1,1
4134,10.306644346972616,2.573553940026038,25.427657237661432,3,2,1,1,1
8235,10.306644346972586,2.573553940025915,25.427657237661432,1,2,2,5,1
4140,10.306644346972561,2.5735539400257443,25.42765723766152,3,2,2,1,1
6188,10.306644346972758,2.5735539400262177,25.427657237661386,2,2,2,2,1
2094,10.306644346972728,2.573553940026324,25.427657237661432,3,2,1,1,1
4144,10.30664434697266,2.573553940025847,25.427657237661474,3,2,1,2,1
50,10.306644346972563,2.5735539400255854,25.427657237661567,1,2,2,12,1
2098,10.30664434697264,2.573553940025882,25.427657237661474,3,2,2,1,1
52,10.30664434697261,2.5735539400258167,25.427657237661474,3,2,1,1,1
8244,10.30664434697276,2.5735539400262124,25.427657237661386,3,2,1,1,1
4153,10.306644346972591,2.5735539400257132,25.427657237661474,1,2,1,1,1
6204,10.306644346972636,2.573553940025919,25.427657237661474,3,2,1,1,1
6206,10.306644346972597,2.5735539400255587,25.42765723766152,3,2,1,1,1
8255,10.306644346972613,2.5735539400257266,25.42765723766152,3,2,2,1,1
4160,10.306644346972725,2.57355394002632,25.42765723766056,1,2,1,1,1
6208,10.306644346972693,2.5735539400259353,25.427657237661474,3,2,1,1,1
6211,10.306644346972737,2.573553940026246,25.427657237661432,2,2,2,2,1
68,10.306644346972515,2.5735539400257488,25.427657237661474,3,2,1,1,1
8259,10.306644346972588,2.57355394002604,25.427657237661432,3,2,1,2,1
8261,10.306644346972554,2.5735539400257936,25.42765723766152,3,2,2,1,1
71,10.306644346972668,2.5735539400261205,25.42765723766134,3,2,1,1,1
74,10.306644346972591,2.5735539400257132,25.427657237661474,3,2,2,1,1
2122,10.30664434697272,2.5735539400260032,25.427657237661386,3,2,1,1,1
76,10.306644346972636,2.573553940025874,25.42765723766152,3,2,2,1,1
2132,10.306644346972524,2.5735539400257004,25.427657237661474,3,2,2,14,1
2133,10.3066443469726,2.57355394002606,25.427657237661432,3,2,1,1,1
6230,10.306644346972718,2.5735539400261587,25.427657237661386,3,2,2,1,1
8276,10.30664434697272,2.5735539400262013,25.427657237661386,3,2,1,1,1
4188,10.306644346972718,2.573553940026257,25.427657237661432,3,2,2,1,1
8287,10.306644346972645,2.5735539400260348,25.427657237661386,3,2,1,2,1
6240,10.306644346972599,2.5735539400257266,25.427657237661474,3,2,2,1,1
4194,10.306644346972675,2.573553940026293,25.427657237661386,3,2,1,1,1
99,10.306644346972604,2.5735539400257017,25.42765723766152,3,2,1,1,1
2155,10.306644346972595,2.5735539400259397,25.427657237661474,1,2,2,1,1
2157,10.306644346972536,2.5735539400257452,25.427657237661474,2,2,2,2,1
4206,10.306644346972478,2.573553940025648,25.42765723766152,3,2,2,1,1
6254,10.306644346972655,2.573553940026278,25.427657237661386,3,2,1,2,1
112,10.306644346972655,2.573553940026231,25.42765723766134,3,2,1,1,1
8303,10.306644346972593,2.573553940025629,25.427657237661567,3,2,2,2,1
114,10.306644346972593,2.5735539400260894,25.427657237661386,3,2,1,1,1
6259,10.306644346972636,2.5735539400261187,25.42765723766134,3,2,1,1,1
8304,10.306644346972746,2.5735539400260947,25.427657237661386,3,2,2,1,1
2171,10.306644346972549,2.573553940025759,25.42765723766152,3,2,2,1,1
125,10.306644346972481,2.5735539400256036,25.427657237661474,1,2,2,1,1
6269,10.306644346972599,2.573553940025594,25.427657237661613,1,2,1,2,1
134,10.306644346972744,2.573553940026181,25.427657237661386,3,2,2,1,1
136,10.30664434697258,2.573553940025686,25.42765723766152,2,2,2,2,1
6280,10.30664434697259,2.5735539400256893,25.42765723766152,2,2,2,2,1
138,10.306644346972538,2.573553940025753,25.427657237661474,3,2,1,1,1
6282,10.306644346972622,2.573553940025616,25.427657237661567,3,2,1,1,1
2190,10.30664434697256,2.5735539400256493,25.427657237661474,3,2,2,1,1
6286,10.306644346972668,2.573553940025962,25.427657237661432,3,2,1,1,1
4241,10.3066443469726,2.573553940025583,25.427657237661567,1,2,2,1,1
6294,10.306644346972682,2.5735539400261467,25.42765723766134,3,2,1,1,1
153,10.30664434697266,2.573553940026284,25.427657237661386,3,2,1,2,1
4249,10.306644346972655,2.5735539400258327,25.427657237661474,3,2,1,1,1
163,10.306644346972693,2.573553940026306,25.427657237661386,3,2,1,1,1
6307,10.306644346972584,2.5735539400257075,25.427657237661432,3,2,2,2,1
165,10.306644346972654,2.5735539400259966,25.427657237661432,3,2,2,1,1
168,10.306644346972531,2.5735539400256715,25.427657237661567,1,2,2,1,1
4267,10.30664434697259,2.5735539400257195,25.427657237661474,1,2,2,1,1
172,10.306644346972519,2.5735539400256964,25.427657237661474,3,2,1,2,1
2221,10.30664434697278,2.5735539400262883,25.427657237661432,3,2,1,2,1
175,10.306644346972611,2.5735539400260716,25.427657237661386,3,2,1,1,1
176,10.306644346972703,2.5735539400261094,25.42765723766134,3,2,1,2,1
177,10.30664434697263,2.5735539400258283,25.427657237661432,3,2,1,1,1
6320,10.306644346972638,2.5735539400257634,25.427657237661567,3,2,2,1,1
6323,10.306644346972664,2.573553940025904,25.427657237661474,3,2,1,1,1
6330,10.30664434697263,2.5735539400258762,25.427657237661474,3,2,1,1,1
187,10.306644346972586,2.5735539400260055,25.427657237661386,1,2,2,1,1
4283,10.306644346972547,2.573553940025664,25.42765723766152,3,2,2,2,1
4290,10.306644346972707,2.573553940026124,25.42765723766134,1,2,2,1,1
4300,10.306644346972712,2.5735539400262435,25.42765723766134,3,2,2,1,1
2255,10.306644346972751,2.5735539400261187,25.42765723766134,3,2,1,1,1
2260,10.3066443469725,2.5735539400256613,25.42765723766152,2,2,2,2,1
4309,10.306644346972739,2.5735539400261853,25.42765723766134,1,2,2,1,1
6359,10.306644346972508,2.5735539400256418,25.42765723766152,3,2,2,1,1
4317,10.306644346972638,2.573553940025791,25.42765723766152,3,2,1,1,1
4322,10.306644346972655,2.573553940026239,25.427657237661386,1,2,2,1,1
6372,10.306644346972774,2.573553940026179,25.427657237661386,3,2,1,1,1
2277,10.306644346972748,2.5735539400261116,25.427657237661386,3,2,2,2,1
2278,10.30664434697258,2.57355394002599,25.427657237661432,3,2,2,2,1
2289,10.306644346972709,2.5735539400262804,25.427657237661386,3,2,1,1,1
4337,10.306644346972579,2.5735539400258887,25.42765723766152,3,2,1,1,1
248,10.306644346972737,2.5735539400260996,25.42765723766134,3,2,1,1,1
6393,10.30664434697265,2.573553940025858,25.427657237661474,2,2,2,2,1
6394,10.306644346972728,2.5735539400261875,25.42765723766134,3,2,2,1,1
2309,10.306644346972579,2.5735539400257723,25.427657237661567,1,2,2,6,1
4360,10.306644346972531,2.5735539400255556,25.427657237661567,3,2,1,1,1
4361,10.30664434697264,2.573553940025886,25.427657237661432,3,2,1,1,1
6410,10.306644346972684,2.57355394002606,25.427657237661386,3,2,1,2,1
6418,10.306644346972734,2.5735539400262137,25.427657237661386,1,2,1,1,1
4371,10.306644346972679,2.5735539400262826,25.427657237661386,3,2,2,2,1
278,10.306644346972641,2.5735539400262546,25.427657237661386,3,2,1,1,1
284,10.306644346972636,2.573553940026218,25.42765723766134,3,2,2,1,1
287,10.306644346972602,2.573553940025895,25.427657237661432,1,2,1,1,1
294,10.3066443469727,2.5735539400262,25.427657237661386,3,2,1,1,1
4390,10.306644346972725,2.57355394002624,25.427657237661386,10,2,1,1,1
2352,10.306644346972636,2.5735539400258496,25.427657237661474,3,2,2,1,1
4402,10.306644346972645,2.5735539400260237,25.427657237661432,3,2,1,1,1
6453,10.306644346972583,2.5735539400256227,25.427657237661567,3,2,1,1,1
6455,10.30664434697267,2.5735539400260947,25.427657237661386,1,2,2,1,1
312,10.306644346972671,2.573553940025815,25.427657237661432,3,2,1,1,1
6458,10.306644346972657,2.5735539400261027,25.427657237661386,3,2,1,1,1
6460,10.306644346972712,2.5735539400261676,25.427657237661386,3,2,1,2,1
6463,10.306644346972655,2.573553940026211,25.42765723766134,3,2,1,1,1
6464,10.306644346972638,2.573553940025819,25.427657237661474,3,2,1,1,1
331,10.30664434697249,2.5735539400256986,25.427657237661432,3,2,1,2,1
4431,10.306644346972622,2.573553940025854,25.427657237661474,3,2,1,2,1
4434,10.306644346972652,2.5735539400258483,25.427657237661474,1,2,2,13,1
6482,10.30664434697258,2.5735539400256418,25.42765723766152,3,2,2,2,1
2388,10.306644346972512,2.5735539400255614,25.427657237661567,1,2,2,1,1
4441,10.306644346972698,2.5735539400259153,25.427657237661474,3,2,1,1,1
346,10.30664434697265,2.5735539400262484,25.427657237661386,3,2,1,1,1
4443,10.306644346972597,2.573553940025762,25.427657237661567,3,2,1,2,1
2396,10.306644346972721,2.5735539400262457,25.427657237661386,3,2,1,1,1
6493,10.306644346972638,2.5735539400260774,25.427657237661432,3,2,1,2,1
2398,10.306644346972586,2.5735539400256613,25.427657237661474,3,2,2,1,1
351,10.306644346972568,2.5735539400257554,25.42765723766152,3,2,1,1,1
352,10.30664434697254,2.573553940025617,25.427657237661567,3,2,2,2,1
354,10.306644346972686,2.5735539400262892,25.42765723766134,3,2,1,1,1
6498,10.306644346972629,2.5735539400258167,25.427657237661432,3,2,1,1,1
6500,10.306644346972526,2.5735539400258234,25.427657237661567,3,2,1,1,1
6501,10.306644346972698,2.5735539400261844,25.42765723766134,3,2,1,1,1
2406,10.306644346972604,2.573553940026034,25.427657237661432,3,2,2,1,1
4457,10.306644346972707,2.5735539400262235,25.427657237661432,3,2,1,1,1
2411,10.306644346972682,2.573553940026218,25.427657237661386,3,2,1,1,1
4461,10.306644346972657,2.5735539400259753,25.427657237661432,1,2,2,9,1
366,10.306644346972568,2.5735539400259095,25.427657237661432,1,2,1,1,1
4465,10.306644346972654,2.573553940025849,25.427657237661474,1,2,2,1,1
370,10.306644346972528,2.573553940025782,25.42765723766152,3,2,1,1,1
6519,10.306644346972682,2.573553940025865,25.427657237661474,3,2,2,1,1
2424,10.306644346972808,2.573553940026286,25.427657237661386,3,2,1,1,1
6521,10.306644346972723,2.5735539400260135,25.427657237661386,2,2,2,2,1
