Label;NodeStrength;DegreeCentrality;BetweennessCentrality;EigenvectorCentrality;ClusteringCoefficient;AvgPathLength;region_name;hemisphere
3802;0.35567;0.35567;0.35567;0.35567;0.35567;0.35567;3802_178_129_57;right
3803;0.18814;0.18814;0.18814;0.18814;0.18814;0.18814;3803_181_130_57;right
3804;0.37113;0.37113;0.37113;0.37113;0.37113;0.37113;3804_89_131_57;right
3805;0.15722;0.15722;0.15722;0.15722;0.15722;0.15722;3805_122_132_57;right
3806;0.32474;0.32474;0.32474;0.32474;0.32474;0.32474;3806_90_134_57;right
3807;0.375;0.375;0.375;0.375;0.375;0.375;3807_141_135_57;right
3808;0.39691;0.39691;0.39691;0.39691;0.39691;0.39691;3808_107_137_57;right
3809;0.39948;0.39948;0.39948;0.39948;0.39948;0.39948;3809_148_137_57;right
3810;0.34149;0.34149;0.34149;0.34149;0.34149;0.34149;3810_119_139_57;right
3811;0.38531;0.38531;0.38531;0.38531;0.38531;0.38531;3811_160_139_57;right
3812;0.39304;0.39304;0.39304;0.39304;0.39304;0.39304;3812_147_140_57;right
3813;0.15722;0.15722;0.15722;0.15722;0.15722;0.15722;3813_134_142_57;right
3814;0.40722;0.40722;0.40722;0.40722;0.40722;0.40722;3814_151_142_57;right
3815;0.31572;0.31572;0.31572;0.31572;0.31572;0.31572;3815_140_144_57;right
3816;0.38918;0.38918;0.38918;0.38918;0.38918;0.38918;3816_96_146_57;right
3817;0.3067;0.3067;0.3067;0.3067;0.3067;0.3067;3817_172_147_57;right
3818;0.15464;0.15464;0.15464;0.15464;0.15464;0.15464;3818_140_149_57;right
3819;0.19201;0.19201;0.19201;0.19201;0.19201;0.19201;3819_142_150_57;right
3820;0.3866;0.3866;0.3866;0.3866;0.3866;0.3866;3820_106_152_57;right
3821;0.38144;0.38144;0.38144;0.38144;0.38144;0.38144;3821_126_152_57;right
3822;0.34665;0.34665;0.34665;0.34665;0.34665;0.34665;3822_90_153_57;right
3823;0.3866;0.3866;0.3866;0.3866;0.3866;0.3866;3823_150_154_57;right
3824;0.37758;0.37758;0.37758;0.37758;0.37758;0.37758;3824_95_156_57;right
3825;0.36856;0.36856;0.36856;0.36856;0.36856;0.36856;3825_142_156_57;right
3826;0.32474;0.32474;0.32474;0.32474;0.32474;0.32474;3826_124_158_57;right
3827;0.38918;0.38918;0.38918;0.38918;0.38918;0.38918;3827_135_159_57;right
3828;0.35309;0.35309;0.35309;0.35309;0.35309;0.35309;3828_169_159_57;right
3829;0.17397;0.17397;0.17397;0.17397;0.17397;0.17397;3829_173_161_57;right
3830;0.28479;0.28479;0.28479;0.28479;0.28479;0.28479;3830_95_164_57;right
3831;0.14948;0.14948;0.14948;0.14948;0.14948;0.14948;3831_169_165_57;right
3832;0.28737;0.28737;0.28737;0.28737;0.28737;0.28737;3832_110_168_57;right
3833;0.3183;0.3183;0.3183;0.3183;0.3183;0.3183;3833_135_168_57;right
3834;0.33119;0.33119;0.33119;0.33119;0.33119;0.33119;3834_158_169_57;right
3835;0.33892;0.33892;0.33892;0.33892;0.33892;0.33892;3835_134_170_57;right
3836;0.35438;0.35438;0.35438;0.35438;0.35438;0.35438;3836_118_171_57;right
3837;0.35052;0.35052;0.35052;0.35052;0.35052;0.35052;3837_133_173_57;right
3838;0.3183;0.3183;0.3183;0.3183;0.3183;0.3183;3838_143_173_57;right
3839;0.26289;0.26289;0.26289;0.26289;0.26289;0.26289;3839_126_176_57;right
3840;0.24871;0.24871;0.24871;0.24871;0.24871;0.24871;3840_159_177_57;right
3841;0.23969;0.23969;0.23969;0.23969;0.23969;0.23969;3841_110_179_57;right
3842;0.30799;0.30799;0.30799;0.30799;0.30799;0.30799;3842_144_180_57;right
3843;0.26546;0.26546;0.26546;0.26546;0.26546;0.26546;3843_121_183_57;right
3844;0.14948;0.14948;0.14948;0.14948;0.14948;0.14948;3844_115_186_57;right
3845;0.25258;0.25258;0.25258;0.25258;0.25258;0.25258;3845_128_60_58;right
3846;0.16753;0.16753;0.16753;0.16753;0.16753;0.16753;3846_134_64_58;right
3847;0.35954;0.35954;0.35954;0.35954;0.35954;0.35954;3847_145_64_58;right
3848;0.28866;0.28866;0.28866;0.28866;0.28866;0.28866;3848_108_67_58;right
3849;0.39691;0.39691;0.39691;0.39691;0.39691;0.39691;3849_123_68_58;right
3850;0.35567;0.35567;0.35567;0.35567;0.35567;0.35567;3850_152_69_58;right
3851;0.39562;0.39562;0.39562;0.39562;0.39562;0.39562;3851_119_72_58;right
3852;0.31959;0.31959;0.31959;0.31959;0.31959;0.31959;3852_107_74_58;right
3853;0.21263;0.21263;0.21263;0.21263;0.21263;0.21263;3853_167_74_58;right
3854;0.20232;0.20232;0.20232;0.20232;0.20232;0.20232;3854_90_76_58;right
3855;0.375;0.375;0.375;0.375;0.375;0.375;3855_101_76_58;right
3856;0.32603;0.32603;0.32603;0.32603;0.32603;0.32603;3856_134_77_58;right
3857;0.37758;0.37758;0.37758;0.37758;0.37758;0.37758;3857_105_79_58;right
3858;0.35954;0.35954;0.35954;0.35954;0.35954;0.35954;3858_153_79_58;right
3859;0.39433;0.39433;0.39433;0.39433;0.39433;0.39433;3859_115_81_58;right
3860;0.39175;0.39175;0.39175;0.39175;0.39175;0.39175;3860_90_83_58;right
3861;0.35567;0.35567;0.35567;0.35567;0.35567;0.35567;3861_116_84_58;right
3862;0.3518;0.3518;0.3518;0.3518;0.3518;0.3518;3862_171_85_58;right
3863;0.38402;0.38402;0.38402;0.38402;0.38402;0.38402;3863_161_87_58;right
3864;0.39433;0.39433;0.39433;0.39433;0.39433;0.39433;3864_151_88_58;right
3865;0.32603;0.32603;0.32603;0.32603;0.32603;0.32603;3865_134_90_58;right
3866;0.38918;0.38918;0.38918;0.38918;0.38918;0.38918;3866_108_91_58;right
3867;0.37242;0.37242;0.37242;0.37242;0.37242;0.37242;3867_139_92_58;right
3868;0.30412;0.30412;0.30412;0.30412;0.30412;0.30412;3868_91_93_58;right
3869;0.36082;0.36082;0.36082;0.36082;0.36082;0.36082;3869_112_93_58;right
3870;0.33247;0.33247;0.33247;0.33247;0.33247;0.33247;3870_113_94_58;right
3871;0.39433;0.39433;0.39433;0.39433;0.39433;0.39433;3871_123_95_58;right
3872;0.37242;0.37242;0.37242;0.37242;0.37242;0.37242;3872_154_96_58;right
3873;0.39562;0.39562;0.39562;0.39562;0.39562;0.39562;3873_161_97_58;right
3874;0.26031;0.26031;0.26031;0.26031;0.26031;0.26031;3874_179_98_58;right
3875;0.4201;0.4201;0.4201;0.4201;0.4201;0.4201;3875_99_100_58;right
3876;0.25773;0.25773;0.25773;0.25773;0.25773;0.25773;3876_135_100_58;right
3877;0.3518;0.3518;0.3518;0.3518;0.3518;0.3518;3877_82_102_58;right
3878;0.29381;0.29381;0.29381;0.29381;0.29381;0.29381;3878_173_102_58;right
3879;0.30026;0.30026;0.30026;0.30026;0.30026;0.30026;3879_174_103_58;right
3880;0.1933;0.1933;0.1933;0.1933;0.1933;0.1933;3880_112_105_58;right
3881;0.16495;0.16495;0.16495;0.16495;0.16495;0.16495;3881_119_105_58;right
3882;0.37887;0.37887;0.37887;0.37887;0.37887;0.37887;3882_99_107_58;right
3883;0.41366;0.41366;0.41366;0.41366;0.41366;0.41366;3883_107_108_58;right
3884;0.18428;0.18428;0.18428;0.18428;0.18428;0.18428;3884_142_108_58;right
3885;0.1817;0.1817;0.1817;0.1817;0.1817;0.1817;3885_121_110_58;right
3886;0.39304;0.39304;0.39304;0.39304;0.39304;0.39304;3886_157_111_58;right
3887;0.39562;0.39562;0.39562;0.39562;0.39562;0.39562;3887_112_112_58;right
3888;0.26933;0.26933;0.26933;0.26933;0.26933;0.26933;3888_149_112_58;right
3889;0.38531;0.38531;0.38531;0.38531;0.38531;0.38531;3889_158_112_58;right
3890;0.37758;0.37758;0.37758;0.37758;0.37758;0.37758;3890_92_113_58;right
3891;0.37242;0.37242;0.37242;0.37242;0.37242;0.37242;3891_94_114_58;right
3892;0.33892;0.33892;0.33892;0.33892;0.33892;0.33892;3892_159_115_58;right
3893;0.31314;0.31314;0.31314;0.31314;0.31314;0.31314;3893_97_117_58;right
3894;0.27577;0.27577;0.27577;0.27577;0.27577;0.27577;3894_130_118_58;right
3895;0.24742;0.24742;0.24742;0.24742;0.24742;0.24742;3895_136_119_58;right
3896;0.33119;0.33119;0.33119;0.33119;0.33119;0.33119;3896_87_120_58;right
3897;0.34021;0.34021;0.34021;0.34021;0.34021;0.34021;3897_104_120_58;right
3898;0.25258;0.25258;0.25258;0.25258;0.25258;0.25258;3898_174_120_58;right
3899;0.1134;0.1134;0.1134;0.1134;0.1134;0.1134;3899_78_121_58;right
3900;0.37371;0.37371;0.37371;0.37371;0.37371;0.37371;3900_113_122_58;right
3901;0.33119;0.33119;0.33119;0.33119;0.33119;0.33119;3901_118_123_58;right
3902;0.35052;0.35052;0.35052;0.35052;0.35052;0.35052;3902_102_125_58;right
3903;0.28866;0.28866;0.28866;0.28866;0.28866;0.28866;3903_119_125_58;right
3904;0.30928;0.30928;0.30928;0.30928;0.30928;0.30928;3904_127_125_58;right
3905;0.33505;0.33505;0.33505;0.33505;0.33505;0.33505;3905_175_126_58;right
3906;0.38273;0.38273;0.38273;0.38273;0.38273;0.38273;3906_155_127_58;right
3907;0.36598;0.36598;0.36598;0.36598;0.36598;0.36598;3907_89_129_58;right
3908;0.15464;0.15464;0.15464;0.15464;0.15464;0.15464;3908_122_130_58;right
3909;0.38531;0.38531;0.38531;0.38531;0.38531;0.38531;3909_163_130_58;right
3910;0.34536;0.34536;0.34536;0.34536;0.34536;0.34536;3910_175_130_58;right
3911;0.39175;0.39175;0.39175;0.39175;0.39175;0.39175;3911_109_132_58;right
3912;0.1482;0.1482;0.1482;0.1482;0.1482;0.1482;3912_135_133_58;right
3913;0.38918;0.38918;0.38918;0.38918;0.38918;0.38918;3913_156_134_58;right
3914;0.30284;0.30284;0.30284;0.30284;0.30284;0.30284;3914_93_135_58;right
3915;0.36856;0.36856;0.36856;0.36856;0.36856;0.36856;3915_143_135_58;right
3916;0.39175;0.39175;0.39175;0.39175;0.39175;0.39175;3916_153_136_58;right
3917;0.14175;0.14175;0.14175;0.14175;0.14175;0.14175;3917_122_137_58;right
3918;0.37242;0.37242;0.37242;0.37242;0.37242;0.37242;3918_105_138_58;right
3919;0.2616;0.2616;0.2616;0.2616;0.2616;0.2616;3919_86_140_58;right
3920;0.3634;0.3634;0.3634;0.3634;0.3634;0.3634;3920_142_141_58;right
3921;0.28737;0.28737;0.28737;0.28737;0.28737;0.28737;3921_139_142_58;right
3922;0.40077;0.40077;0.40077;0.40077;0.40077;0.40077;3922_151_143_58;right
3923;0.14304;0.14304;0.14304;0.14304;0.14304;0.14304;3923_119_145_58;right
3924;0.3982;0.3982;0.3982;0.3982;0.3982;0.3982;3924_146_145_58;right
3925;0.33634;0.33634;0.33634;0.33634;0.33634;0.33634;3925_86_146_58;right
3926;0.13531;0.13531;0.13531;0.13531;0.13531;0.13531;3926_139_147_58;right
3927;0.36985;0.36985;0.36985;0.36985;0.36985;0.36985;3927_162_147_58;right
3928;0.37113;0.37113;0.37113;0.37113;0.37113;0.37113;3928_112_149_58;right
3929;0.35696;0.35696;0.35696;0.35696;0.35696;0.35696;3929_155_150_58;right
3930;0.36727;0.36727;0.36727;0.36727;0.36727;0.36727;3930_172_151_58;right
3931;0.37242;0.37242;0.37242;0.37242;0.37242;0.37242;3931_123_153_58;right
3932;0.31701;0.31701;0.31701;0.31701;0.31701;0.31701;3932_124_155_58;right
3933;0.38273;0.38273;0.38273;0.38273;0.38273;0.38273;3933_157_156_58;right
3934;0.2616;0.2616;0.2616;0.2616;0.2616;0.2616;3934_174_156_58;right
3935;0.39433;0.39433;0.39433;0.39433;0.39433;0.39433;3935_148_158_58;right
3936;0.39175;0.39175;0.39175;0.39175;0.39175;0.39175;3936_109_159_58;right
3937;0.34794;0.34794;0.34794;0.34794;0.34794;0.34794;3937_162_159_58;right
3938;0.16881;0.16881;0.16881;0.16881;0.16881;0.16881;3938_87_160_58;right
3939;0.34407;0.34407;0.34407;0.34407;0.34407;0.34407;3939_153_160_58;right
3940;0.28093;0.28093;0.28093;0.28093;0.28093;0.28093;3940_89_161_58;right
3941;0.23711;0.23711;0.23711;0.23711;0.23711;0.23711;3941_171_162_58;right
3942;0.22294;0.22294;0.22294;0.22294;0.22294;0.22294;3942_91_163_58;right
3943;0.39562;0.39562;0.39562;0.39562;0.39562;0.39562;3943_112_164_58;right
3944;0.18814;0.18814;0.18814;0.18814;0.18814;0.18814;3944_127_164_58;right
3945;0.29253;0.29253;0.29253;0.29253;0.29253;0.29253;3945_153_164_58;right
3946;0.34278;0.34278;0.34278;0.34278;0.34278;0.34278;3946_99_165_58;right
3947;0.21649;0.21649;0.21649;0.21649;0.21649;0.21649;3947_135_166_58;right
3948;0.28737;0.28737;0.28737;0.28737;0.28737;0.28737;3948_95_168_58;right
3949;0.25515;0.25515;0.25515;0.25515;0.25515;0.25515;3949_96_170_58;right
3950;0.30155;0.30155;0.30155;0.30155;0.30155;0.30155;3950_102_170_58;right
3951;0.30026;0.30026;0.30026;0.30026;0.30026;0.30026;3951_131_171_58;right
3952;0.37758;0.37758;0.37758;0.37758;0.37758;0.37758;3952_152_172_58;right
3953;0.38531;0.38531;0.38531;0.38531;0.38531;0.38531;3953_116_174_58;right
3954;0.30155;0.30155;0.30155;0.30155;0.30155;0.30155;3954_156_175_58;right
3955;0.23582;0.23582;0.23582;0.23582;0.23582;0.23582;3955_149_177_58;right
3956;0.34536;0.34536;0.34536;0.34536;0.34536;0.34536;3956_116_180_58;right
3957;0.1482;0.1482;0.1482;0.1482;0.1482;0.1482;3957_110_183_58;right
3958;0.26675;0.26675;0.26675;0.26675;0.26675;0.26675;3958_140_185_58;right
3959;0.14304;0.14304;0.14304;0.14304;0.14304;0.14304;3959_132_187_58;right
3960;0.14046;0.14046;0.14046;0.14046;0.14046;0.14046;3960_133_189_58;right
3961;0.27706;0.27706;0.27706;0.27706;0.27706;0.27706;3961_143_61_59;right
3962;0.18943;0.18943;0.18943;0.18943;0.18943;0.18943;3962_129_65_59;right
3963;0.32732;0.32732;0.32732;0.32732;0.32732;0.32732;3963_103_68_59;right
3964;0.37113;0.37113;0.37113;0.37113;0.37113;0.37113;3964_142_70_59;right
3965;0.046392;0.046392;0.046392;0.046392;0.046392;0.046392;3965_91_72_59;right
3966;0.38273;0.38273;0.38273;0.38273;0.38273;0.38273;3966_118_74_59;right
3967;0.3982;0.3982;0.3982;0.3982;0.3982;0.3982;3967_104_75_59;right
3968;0.35567;0.35567;0.35567;0.35567;0.35567;0.35567;3968_110_75_59;right
3969;0.3982;0.3982;0.3982;0.3982;0.3982;0.3982;3969_125_75_59;right
3970;0.1134;0.1134;0.1134;0.1134;0.1134;0.1134;3970_88_77_59;right
3971;0.074742;0.074742;0.074742;0.074742;0.074742;0.074742;3971_87_78_59;right
3972;0.31443;0.31443;0.31443;0.31443;0.31443;0.31443;3972_90_78_59;right
3973;0.38015;0.38015;0.38015;0.38015;0.38015;0.38015;3973_116_79_59;right
3974;0.31186;0.31186;0.31186;0.31186;0.31186;0.31186;3974_122_81_59;right
3975;0.33247;0.33247;0.33247;0.33247;0.33247;0.33247;3975_117_82_59;right
3976;0.39948;0.39948;0.39948;0.39948;0.39948;0.39948;3976_114_84_59;right
3977;0.28479;0.28479;0.28479;0.28479;0.28479;0.28479;3977_130_84_59;right
3978;0.32861;0.32861;0.32861;0.32861;0.32861;0.32861;3978_135_85_59;right
3979;0.36598;0.36598;0.36598;0.36598;0.36598;0.36598;3979_149_86_59;right
3980;0.33247;0.33247;0.33247;0.33247;0.33247;0.33247;3980_95_88_59;right
3981;0.41495;0.41495;0.41495;0.41495;0.41495;0.41495;3981_106_88_59;right
3982;0.20232;0.20232;0.20232;0.20232;0.20232;0.20232;3982_131_89_59;right
3983;0.38789;0.38789;0.38789;0.38789;0.38789;0.38789;3983_152_89_59;right
3984;0.38789;0.38789;0.38789;0.38789;0.38789;0.38789;3984_153_90_59;right
3985;0.23582;0.23582;0.23582;0.23582;0.23582;0.23582;3985_174_90_59;right
3986;0.28737;0.28737;0.28737;0.28737;0.28737;0.28737;3986_91_92_59;right
3987;0.31572;0.31572;0.31572;0.31572;0.31572;0.31572;3987_97_93_59;right
3988;0.36211;0.36211;0.36211;0.36211;0.36211;0.36211;3988_140_93_59;right
3989;0.37629;0.37629;0.37629;0.37629;0.37629;0.37629;3989_162_94_59;right
3990;0.38144;0.38144;0.38144;0.38144;0.38144;0.38144;3990_148_96_59;right
3991;0.36985;0.36985;0.36985;0.36985;0.36985;0.36985;3991_108_98_59;right
3992;0.25129;0.25129;0.25129;0.25129;0.25129;0.25129;3992_113_99_59;right
3993;0.35567;0.35567;0.35567;0.35567;0.35567;0.35567;3993_91_101_59;right
3994;0.25387;0.25387;0.25387;0.25387;0.25387;0.25387;3994_134_101_59;right
3995;0.40077;0.40077;0.40077;0.40077;0.40077;0.40077;3995_164_102_59;right
3996;0.40979;0.40979;0.40979;0.40979;0.40979;0.40979;3996_101_104_59;right
3997;0.3634;0.3634;0.3634;0.3634;0.3634;0.3634;3997_173_105_59;right
3998;0.42139;0.42139;0.42139;0.42139;0.42139;0.42139;3998_105_107_59;right
3999;0.38531;0.38531;0.38531;0.38531;0.38531;0.38531;3999_134_107_59;right
4000;0.3634;0.3634;0.3634;0.3634;0.3634;0.3634;4000_86_109_59;right
4001;0.14046;0.14046;0.14046;0.14046;0.14046;0.14046;4001_78_110_59;right
4002;0.15593;0.15593;0.15593;0.15593;0.15593;0.15593;4002_114_110_59;right
4003;0.34149;0.34149;0.34149;0.34149;0.34149;0.34149;4003_126_111_59;right
4004;0.21778;0.21778;0.21778;0.21778;0.21778;0.21778;4004_174_112_59;right
4005;0.10696;0.10696;0.10696;0.10696;0.10696;0.10696;4005_79_114_59;right
4006;0.38273;0.38273;0.38273;0.38273;0.38273;0.38273;4006_157_114_59;right
4007;0.36598;0.36598;0.36598;0.36598;0.36598;0.36598;4007_95_116_59;right
4008;0.37242;0.37242;0.37242;0.37242;0.37242;0.37242;4008_111_117_59;right
4009;0.37371;0.37371;0.37371;0.37371;0.37371;0.37371;4009_161_117_59;right
4010;0.34794;0.34794;0.34794;0.34794;0.34794;0.34794;4010_174_117_59;right
4011;0.3982;0.3982;0.3982;0.3982;0.3982;0.3982;4011_105_119_59;right
4012;0.37887;0.37887;0.37887;0.37887;0.37887;0.37887;4012_156_119_59;right
4013;0.28995;0.28995;0.28995;0.28995;0.28995;0.28995;4013_179_120_59;right
4014;0.3866;0.3866;0.3866;0.3866;0.3866;0.3866;4014_156_122_59;right
4015;0.39691;0.39691;0.39691;0.39691;0.39691;0.39691;4015_100_124_59;right
4016;0.38531;0.38531;0.38531;0.38531;0.38531;0.38531;4016_107_124_59;right
4017;0.39433;0.39433;0.39433;0.39433;0.39433;0.39433;4017_156_124_59;right
4018;0.25258;0.25258;0.25258;0.25258;0.25258;0.25258;4018_118_125_59;right
4019;0.1701;0.1701;0.1701;0.1701;0.1701;0.1701;4019_181_125_59;right
4020;0.33376;0.33376;0.33376;0.33376;0.33376;0.33376;4020_173_126_59;right
4021;0.38402;0.38402;0.38402;0.38402;0.38402;0.38402;4021_147_127_59;right
4022;0.38015;0.38015;0.38015;0.38015;0.38015;0.38015;4022_97_129_59;right
4023;0.39175;0.39175;0.39175;0.39175;0.39175;0.39175;4023_109_130_59;right
4024;0.1366;0.1366;0.1366;0.1366;0.1366;0.1366;4024_121_130_59;right
4025;0.36082;0.36082;0.36082;0.36082;0.36082;0.36082;4025_86_131_59;right
4026;0.34407;0.34407;0.34407;0.34407;0.34407;0.34407;4026_100_131_59;right
4027;0.14175;0.14175;0.14175;0.14175;0.14175;0.14175;4027_136_131_59;right
4028;0.39433;0.39433;0.39433;0.39433;0.39433;0.39433;4028_157_132_59;right
4029;0.1366;0.1366;0.1366;0.1366;0.1366;0.1366;4029_131_133_59;right
4030;0.14691;0.14691;0.14691;0.14691;0.14691;0.14691;4030_136_134_59;right
4031;0.39691;0.39691;0.39691;0.39691;0.39691;0.39691;4031_151_135_59;right
4032;0.15077;0.15077;0.15077;0.15077;0.15077;0.15077;4032_123_137_59;right
4033;0.35438;0.35438;0.35438;0.35438;0.35438;0.35438;4033_116_139_59;right
4034;0.31572;0.31572;0.31572;0.31572;0.31572;0.31572;4034_88_140_59;right
4035;0.18428;0.18428;0.18428;0.18428;0.18428;0.18428;4035_129_141_59;right
4036;0.39433;0.39433;0.39433;0.39433;0.39433;0.39433;4036_153_142_59;right
4037;0.2049;0.2049;0.2049;0.2049;0.2049;0.2049;4037_84_144_59;right
4038;0.31057;0.31057;0.31057;0.31057;0.31057;0.31057;4038_91_145_59;right
4039;0.39304;0.39304;0.39304;0.39304;0.39304;0.39304;4039_154_146_59;right
4040;0.13402;0.13402;0.13402;0.13402;0.13402;0.13402;4040_137_147_59;right
4041;0.19201;0.19201;0.19201;0.19201;0.19201;0.19201;4041_142_149_59;right
4042;0.35954;0.35954;0.35954;0.35954;0.35954;0.35954;4042_93_151_59;right
4043;0.30155;0.30155;0.30155;0.30155;0.30155;0.30155;4043_127_152_59;right
4044;0.3299;0.3299;0.3299;0.3299;0.3299;0.3299;4044_123_154_59;right
4045;0.38789;0.38789;0.38789;0.38789;0.38789;0.38789;4045_106_156_59;right
4046;0.34923;0.34923;0.34923;0.34923;0.34923;0.34923;4046_95_157_59;right
4047;0.34278;0.34278;0.34278;0.34278;0.34278;0.34278;4047_97_159_59;right
4048;0.37629;0.37629;0.37629;0.37629;0.37629;0.37629;4048_106_160_59;right
4049;0.40722;0.40722;0.40722;0.40722;0.40722;0.40722;4049_144_160_59;right
4050;0.3982;0.3982;0.3982;0.3982;0.3982;0.3982;4050_147_161_59;right
4051;0.28608;0.28608;0.28608;0.28608;0.28608;0.28608;4051_99_163_59;right
4052;0.37242;0.37242;0.37242;0.37242;0.37242;0.37242;4052_102_164_59;right
4053;0.28093;0.28093;0.28093;0.28093;0.28093;0.28093;4053_109_166_59;right
4054;0.33634;0.33634;0.33634;0.33634;0.33634;0.33634;4054_139_166_59;right
4055;0.40722;0.40722;0.40722;0.40722;0.40722;0.40722;4055_147_167_59;right
4056;0.27448;0.27448;0.27448;0.27448;0.27448;0.27448;4056_158_167_59;right
4057;0.33376;0.33376;0.33376;0.33376;0.33376;0.33376;4057_138_168_59;right
4058;0.39175;0.39175;0.39175;0.39175;0.39175;0.39175;4058_149_169_59;right
4059;0.32732;0.32732;0.32732;0.32732;0.32732;0.32732;4059_159_170_59;right
4060;0.36469;0.36469;0.36469;0.36469;0.36469;0.36469;4060_112_171_59;right
4061;0.37629;0.37629;0.37629;0.37629;0.37629;0.37629;4061_114_171_59;right
4062;0.33119;0.33119;0.33119;0.33119;0.33119;0.33119;4062_158_171_59;right
4063;0.15206;0.15206;0.15206;0.15206;0.15206;0.15206;4063_98_174_59;right
4064;0.33119;0.33119;0.33119;0.33119;0.33119;0.33119;4064_110_175_59;right
4065;0.23454;0.23454;0.23454;0.23454;0.23454;0.23454;4065_148_177_59;right
4066;0.34923;0.34923;0.34923;0.34923;0.34923;0.34923;4066_140_180_59;right
4067;0.24485;0.24485;0.24485;0.24485;0.24485;0.24485;4067_116_184_59;right
4068;0.14304;0.14304;0.14304;0.14304;0.14304;0.14304;4068_147_184_59;right
4069;0.15593;0.15593;0.15593;0.15593;0.15593;0.15593;4069_126_59_60;right
4070;0.30928;0.30928;0.30928;0.30928;0.30928;0.30928;4070_140_62_60;right
4071;0.28995;0.28995;0.28995;0.28995;0.28995;0.28995;4071_112_65_60;right
4072;0.23969;0.23969;0.23969;0.23969;0.23969;0.23969;4072_110_67_60;right
4073;0.33376;0.33376;0.33376;0.33376;0.33376;0.33376;4073_101_69_60;right
4074;0.28995;0.28995;0.28995;0.28995;0.28995;0.28995;4074_109_70_60;right
4075;0.34665;0.34665;0.34665;0.34665;0.34665;0.34665;4075_147_70_60;right
4076;0.35567;0.35567;0.35567;0.35567;0.35567;0.35567;4076_110_73_60;right
4077;0.15077;0.15077;0.15077;0.15077;0.15077;0.15077;4077_158_73_60;right
4078;0.35825;0.35825;0.35825;0.35825;0.35825;0.35825;4078_144_75_60;right
4079;0.32088;0.32088;0.32088;0.32088;0.32088;0.32088;4079_155_77_60;right
4080;0.34665;0.34665;0.34665;0.34665;0.34665;0.34665;4080_105_79_60;right
4081;0.35825;0.35825;0.35825;0.35825;0.35825;0.35825;4081_164_80_60;right
4082;0.28351;0.28351;0.28351;0.28351;0.28351;0.28351;4082_133_81_60;right
4083;0.32732;0.32732;0.32732;0.32732;0.32732;0.32732;4083_143_81_60;right
4084;0.40077;0.40077;0.40077;0.40077;0.40077;0.40077;4084_115_83_60;right
4085;0.27191;0.27191;0.27191;0.27191;0.27191;0.27191;4085_130_83_60;right
4086;0.35438;0.35438;0.35438;0.35438;0.35438;0.35438;4086_163_83_60;right
4087;0.33892;0.33892;0.33892;0.33892;0.33892;0.33892;4087_91_85_60;right
4088;0.3982;0.3982;0.3982;0.3982;0.3982;0.3982;4088_99_86_60;right
4089;0.39304;0.39304;0.39304;0.39304;0.39304;0.39304;4089_100_87_60;right
4090;0.36598;0.36598;0.36598;0.36598;0.36598;0.36598;4090_126_87_60;right
4091;0.29253;0.29253;0.29253;0.29253;0.29253;0.29253;4091_135_87_60;right
4092;0.32216;0.32216;0.32216;0.32216;0.32216;0.32216;4092_170_87_60;right
4093;0.11211;0.11211;0.11211;0.11211;0.11211;0.11211;4093_177_87_60;right
4094;0.34278;0.34278;0.34278;0.34278;0.34278;0.34278;4094_156_88_60;right
