label;Sample;superclass;region_name;hemisphere
871;3;PC CA1;CA1;left
872;3;Non neuron;CA1;left
873;3;PC CA1;CA1;left
874;3;CGE NGF;CA1;left
875;3;Uncalled;CA1;left
876;3;PC CA1;CA1;left
877;3;Non neuron;CA1;left
878;3;Uncalled;CA1;left
879;3;PC CA1;CA1;left
880;3;PC CA1;CA1;left
881;3;Uncalled;CA1;left
882;3;IS3;CA1;left
883;3;PC CA1;CA1;left
884;3;Uncalled;CA1;left
885;3;PC CA1;CA1;left
886;3;Uncalled;CA1;left
887;3;IS1;CA1;left
888;3;PC CA1;CA1;left
889;3;PC CA1;CA1;left
890;3;Non neuron;CA1;left
891;3;Non neuron;CA1;left
892;3;Uncalled;CA1;left
893;3;Non neuron;CA1;left
894;3;Non neuron;CA1;left
895;3;PC CA1;CA1;left
896;3;Non neuron;CA1;left
897;3;Non neuron;CA1;left
898;3;Uncalled;CA1;left
899;3;PC CA1;CA1;left
900;3;PC CA1;CA1;left
901;3;Non neuron;CA1;left
902;3;Non neuron;CA1;left
903;3;Uncalled;CA1;left
904;3;PC CA1;CA1;left
905;3;PC CA1;CA1;left
906;3;PC CA1;CA1;left
907;3;PC CA1;CA1;left
908;3;Non neuron;CA1;left
909;3;Cck Cxcl14+;CA1;left
910;3;Radiatum retrohip;CA1;left
911;3;Non neuron;CA1;left
912;3;PC CA1;CA1;left
913;3;PC CA1;CA1;left
914;3;PC CA1;CA1;left
915;3;Non neuron;CA1;left
916;3;Uncalled;CA1;left
917;3;Uncalled;CA1;left
918;3;Uncalled;CA1;left
919;3;Non neuron;CA1;left
920;3;PC CA1;CA1;left
921;3;Uncalled;CA1;left
922;3;Uncalled;CA1;left
923;3;IS1;CA1;left
924;3;Uncalled;CA1;left
925;3;Uncalled;CA1;left
926;3;PC CA1;CA1;left
927;3;PC CA1;CA1;left
928;3;PC CA1;CA1;left
929;3;Non neuron;CA1;left
930;3;Uncalled;CA1;left
931;3;Uncalled;CA1;left
932;3;Uncalled;CA1;left
933;3;Non neuron;CA1;left
934;3;PC CA1;CA1;left
935;3;O/LM;CA1;left
936;3;Non neuron;CA1;left
937;3;Uncalled;CA1;left
938;3;Uncalled;CA1;left
939;3;Uncalled;CA1;left
940;3;Non neuron;CA1;left
941;3;Uncalled;CA1;left
942;3;Uncalled;CA1;left
943;3;Non neuron;CA1;left
944;3;Non neuron;CA1;left
945;3;Non neuron;CA1;left
946;3;Uncalled;CA1;left
947;3;Non neuron;CA1;left
948;3;PC CA1;CA1;left
949;3;Uncalled;CA1;left
950;3;Uncalled;CA1;left
951;3;Uncalled;CA1;left
952;3;Uncalled;CA1;left
953;3;Uncalled;CA1;left
954;3;Non neuron;CA1;left
955;3;Uncalled;CA1;left
956;3;Non neuron;CA1;left
957;3;Uncalled;CA1;left
958;3;PC CA1;CA1;left
959;3;PC CA1;CA1;left
960;3;Uncalled;CA1;left
961;3;Uncalled;CA1;left
962;3;Non neuron;CA1;left
963;3;PC CA1;CA1;left
964;3;Non neuron;CA1;left
965;3;Uncalled;CA1;left
966;3;Non neuron;CA1;left
967;3;Non neuron;CA1;left
968;3;PC CA1;CA1;left
969;3;Non neuron;CA1;left
970;3;Uncalled;CA1;left
971;3;Non neuron;CA1;left
972;3;Uncalled;CA1;left
973;3;Non neuron;CA1;left
974;3;Uncalled;CA1;left
975;3;Non neuron;CA1;left
976;3;PC CA1;CA1;left
977;3;Non neuron;CA1;left
978;3;Non neuron;CA1;left
979;3;Non neuron;CA1;left
980;3;Non neuron;CA1;left
981;3;Uncalled;CA1;left
982;3;Non neuron;CA1;left
983;3;PC CA1;CA1;left
984;3;Hippocamposeptal;CA1;left
985;3;Uncalled;CA1;left
986;3;PC CA1;CA1;left
987;3;PC CA1;CA1;left
988;3;PC CA1;CA1;left
989;3;Non neuron;CA1;left
990;3;Non neuron;CA1;left
991;3;Non neuron;CA1;left
992;3;PC CA1;CA1;left
993;3;PC CA1;CA1;left
994;3;Uncalled;CA1;left
995;3;Non neuron;CA1;left
996;3;Non neuron;CA1;left
997;3;PC CA1;CA1;left
998;3;PC CA1;CA1;left
999;3;PC CA1;CA1;left
1000;3;PC CA1;CA1;left
1001;3;Non neuron;CA1;left
1002;3;Non neuron;CA1;left
1003;3;Non neuron;CA1;left
1004;3;Uncalled;CA1;left
1005;3;Non neuron;CA1;left
1006;3;Non neuron;CA1;left
1007;3;Uncalled;CA1;left
1008;3;PC CA1;CA1;left
1009;3;Uncalled;CA1;left
1010;3;Non neuron;CA1;left
1011;3;Non neuron;CA1;left
1012;3;Non neuron;CA1;left
1013;3;PC CA1;CA1;left
1014;3;Uncalled;CA1;left
1015;3;Uncalled;CA1;left
1016;3;PC CA1;CA1;left
1017;3;Uncalled;CA1;left
1018;3;PC CA1;CA1;left
1019;3;Uncalled;CA1;left
1020;3;PC CA1;CA1;left
1021;3;Non neuron;CA1;left
1022;3;PC CA1;CA1;left
1023;3;PC CA1;CA1;left
1024;3;Cck Cxcl14+;CA1;left
1025;3;Non neuron;CA1;left
1026;3;PC CA1;CA1;left
1027;3;Uncalled;CA1;left
1028;3;Non neuron;CA1;left
1029;3;Uncalled;CA1;left
1030;3;Non neuron;CA1;left
1031;3;PC CA1;CA1;left
1032;3;Uncalled;CA1;left
1033;3;Uncalled;CA1;left
1034;3;PC CA1;CA1;left
1035;3;PC CA1;CA1;left
1036;3;Uncalled;CA1;left
1037;3;Uncalled;CA1;left
1038;3;Non neuron;CA1;left
1039;3;Radiatum retrohip;CA1;left
1040;3;Cck Cxcl14+;CA1;left
1041;3;PC CA1;CA1;left
1042;3;Non neuron;CA1;left
1043;3;PC CA1;CA1;left
1044;3;Uncalled;CA1;left
1045;3;Non neuron;CA1;left
1046;3;Uncalled;CA1;left
1047;3;Uncalled;CA1;left
1048;3;PC CA1;CA1;left
1049;3;Uncalled;CA1;left
1050;3;PC CA1;CA1;left
1051;3;Non neuron;CA1;left
1052;3;Non neuron;CA1;left
1053;3;PC CA1;CA1;left
1054;3;PC CA1;CA1;left
1055;3;Uncalled;CA1;left
1056;3;PC CA1;CA1;left
1057;3;Non neuron;CA1;left
1058;3;Uncalled;CA1;left
1059;3;Uncalled;CA1;left
1060;3;Uncalled;CA1;left
1061;3;Non neuron;CA1;left
1062;3;Uncalled;CA1;left
1063;3;PC CA1;CA1;left
1064;3;PC CA1;CA1;left
1065;3;PC CA1;CA1;left
1066;3;Uncalled;CA1;left
1067;3;Uncalled;CA1;left
1068;3;PC CA1;CA1;left
1069;3;Uncalled;CA1;left
1070;3;Uncalled;CA1;left
1071;3;PC CA1;CA1;left
1072;3;PC CA1;CA1;left
1073;3;Non neuron;CA1;left
1074;3;Non neuron;CA1;left
1075;3;Non neuron;CA1;left
1076;3;Non neuron;CA1;left
1077;3;PC CA1;CA1;left
1078;3;Non neuron;CA1;left
1079;3;Non neuron;CA1;left
1080;3;PC CA1;CA1;left
1081;3;Non neuron;CA1;left
1082;3;Cck Cxcl14+;CA1;left
1083;3;PC CA1;CA1;left
1084;3;Non neuron;CA1;left
1085;3;O/LM;CA1;left
1086;3;PC CA1;CA1;left
1087;3;Basket;CA1;left
1088;3;Non neuron;CA1;left
1089;3;PC CA1;CA1;left
1090;3;Non neuron;CA1;left
1091;3;PC CA1;CA1;left
1092;3;Non neuron;CA1;left
1093;3;PC CA1;CA1;left
1094;3;Non neuron;CA1;left
1095;3;Uncalled;CA1;left
1096;3;PC CA1;CA1;left
1097;3;Non neuron;CA1;left
1098;3;PC CA1;CA1;left
1099;3;MGE NGF/IVY;CA1;left
1100;3;Uncalled;CA1;left
1101;3;Uncalled;CA1;left
1102;3;Non neuron;CA1;left
1103;3;Uncalled;CA1;left
1104;3;Uncalled;CA1;left
1105;3;Uncalled;CA1;left
1106;3;Uncalled;CA1;left
1107;3;Uncalled;CA1;left
1108;3;Non neuron;CA1;left
1109;3;PC CA1;CA1;left
1110;3;PC CA1;CA1;left
1111;3;Non neuron;CA1;left
1112;3;PC CA1;CA1;left
1113;3;PC CA1;CA1;left
1114;3;Non neuron;CA1;left
1115;3;PC CA1;CA1;left
1116;3;Non neuron;CA1;left
1117;3;Uncalled;CA1;left
1118;3;Uncalled;CA1;left
1119;3;Non neuron;CA1;left
1120;3;Non neuron;CA1;left
1121;3;Uncalled;CA1;left
1122;3;Non neuron;CA1;left
1123;3;PC CA1;CA1;left
1124;3;PC CA1;CA1;left
1125;3;PC CA1;CA1;left
1126;3;Non neuron;CA1;left
1127;3;PC CA1;CA1;left
1128;3;Non neuron;CA1;left
1129;3;Non neuron;CA1;left
1130;3;Non neuron;CA1;left
1131;3;Non neuron;CA1;left
1132;3;Non neuron;CA1;left
1133;3;Uncalled;CA1;left
1134;3;Non neuron;CA1;left
1135;3;Non neuron;CA1;left
1136;3;Uncalled;CA1;left
1137;3;PC CA1;CA1;left
1138;3;PC CA1;CA1;left
1139;3;Uncalled;CA1;left
1140;3;Non neuron;CA1;left
1141;3;PC CA1;CA1;left
1142;3;Uncalled;CA1;left
1143;3;Non neuron;CA1;left
1144;3;PC CA1;CA1;left
1145;3;PC CA1;CA1;left
1146;3;Non neuron;CA1;left
1147;3;Uncalled;CA1;left
1148;3;Uncalled;CA1;left
1149;3;Non neuron;CA1;left
1150;3;Uncalled;CA1;left
1151;3;Uncalled;CA1;left
1152;3;Uncalled;CA1;left
1153;3;Uncalled;CA1;left
1154;3;PC CA1;CA1;left
1155;3;PC CA1;CA1;left
1156;3;Uncalled;CA1;left
1157;3;Non neuron;CA1;left
1158;3;Basket;CA1;left
1159;3;PC CA1;CA1;left
1160;3;PC CA1;CA1;left
1161;3;Non neuron;CA1;left
1162;3;Uncalled;CA1;left
1163;3;Uncalled;CA1;left
1164;3;Non neuron;CA1;left
1165;3;Uncalled;CA1;left
1166;3;Non neuron;CA1;left
1167;3;Hippocamposeptal;CA1;left
1168;3;Uncalled;CA1;left
1169;3;Non neuron;CA1;left
1170;3;Non neuron;CA1;left
1171;3;Non neuron;CA1;left
1172;3;Uncalled;CA1;left
1173;3;Uncalled;CA1;left
1174;3;Uncalled;CA1;left
1175;3;Uncalled;CA1;left
1176;3;Uncalled;CA1;left
1177;3;Non neuron;CA1;left
1178;3;Uncalled;CA1;left
1179;3;PC CA1;CA1;left
1180;3;PC CA1;CA1;left
1181;3;PC CA1;CA1;left
1182;3;Non neuron;CA1;left
1183;3;Non neuron;CA1;left
1184;3;Uncalled;CA1;left
1185;3;Non neuron;CA1;left
1186;3;IS1;CA1;left
1187;3;Uncalled;CA1;left
1188;3;PC CA1;CA1;left
1189;3;PC CA1;CA1;left
1190;3;PC CA1;CA1;left
1191;3;Non neuron;CA1;left
1192;3;PC CA1;CA1;left
1193;3;Uncalled;CA1;left
1194;3;PC CA1;CA1;left
1195;3;PC CA1;CA1;left
1196;3;IS1;CA1;left
1197;3;Uncalled;CA1;left
1198;3;PC CA1;CA1;left
1199;3;Uncalled;CA1;left
1200;3;Uncalled;CA1;left
1201;3;Non neuron;CA1;left
1202;3;PC CA1;CA1;left
1203;3;Uncalled;CA1;left
1204;3;Non neuron;CA1;left
1205;3;Uncalled;CA1;left
1206;3;Uncalled;CA1;left
1207;3;O/LM;CA1;left
1208;3;Uncalled;CA1;left
1209;3;Uncalled;CA1;left
1210;3;Non neuron;CA1;left
1211;3;PC CA1;CA1;left
1212;3;Uncalled;CA1;left
1213;3;Uncalled;CA1;left
1214;3;Non neuron;CA1;left
1215;3;Non neuron;CA1;left
1216;3;Hippocamposeptal;CA1;left
1217;3;Non neuron;CA1;left
1218;3;PC CA1;CA1;left
1219;3;Non neuron;CA1;left
1220;3;PC CA1;CA1;left
1221;3;PC CA1;CA1;left
1222;3;Radiatum retrohip;CA1;left
1223;3;Uncalled;CA1;left
1224;3;Hippocamposeptal;CA1;left
1225;3;Uncalled;CA1;left
1226;3;Non neuron;CA1;left
1227;3;Non neuron;CA1;left
1228;3;Non neuron;CA1;left
1229;3;PC CA1;CA1;left
1230;3;PC CA1;CA1;left
1231;3;PC CA1;CA1;left
1232;3;Uncalled;CA1;left
1233;3;PC CA1;CA1;left
1234;3;PC other;CA1;left
1235;3;Non neuron;CA1;left
1236;3;Non neuron;CA1;left
1237;3;PC other;CA1;left
1238;3;Non neuron;CA1;left
1239;3;Uncalled;CA1;left
1240;3;Uncalled;CA1;left
1241;3;Uncalled;CA1;left
1242;3;O/LM;CA1;left
1243;3;Non neuron;CA1;left
1244;3;Uncalled;CA1;left
1245;3;Uncalled;CA1;left
1246;3;Uncalled;CA1;left
1247;3;PC CA1;CA1;left
1248;3;PC CA1;CA1;left
1249;3;Uncalled;CA1;left
1250;3;Non neuron;CA1;left
1251;3;PC CA1;CA1;left
1252;3;PC CA1;CA1;left
1253;3;PC CA1;CA1;left
1254;3;Uncalled;CA1;left
1255;3;Non neuron;CA1;left
1256;3;O/LM;CA1;left
1257;3;Non neuron;CA1;left
1258;3;Non neuron;CA1;left
1259;3;PC CA1;CA1;left
1260;3;Non neuron;CA1;left
1261;3;Non neuron;CA1;left
1262;3;Non neuron;CA1;left
1263;3;Non neuron;CA1;left
1264;3;PC CA1;CA1;left
1265;3;IS1;CA1;left
1266;3;PC CA1;CA1;left
1267;3;PC CA1;CA1;left
1268;3;Non neuron;CA1;left
1269;3;O/LM;CA1;left
1270;3;Non neuron;CA1;left
1271;3;Non neuron;CA1;left
1272;3;PC CA1;CA1;left
1273;3;PC CA1;CA1;left
1274;3;Non neuron;CA1;left
1275;3;PC CA1;CA1;left
1276;3;Non neuron;CA1;left
1277;3;Uncalled;CA1;left
1278;3;Non neuron;CA1;left
1279;3;PC CA1;CA1;left
1280;3;Non neuron;CA1;left
1281;3;Non neuron;CA1;left
1282;3;PC CA1;CA1;left
1283;3;PC CA1;CA1;left
1284;3;PC CA1;CA1;left
1285;3;Radiatum retrohip;CA1;left
1286;3;Non neuron;CA1;left
1287;3;Uncalled;CA1;left
1288;3;PC CA1;CA1;left
1289;3;Non neuron;CA1;left
1290;3;Non neuron;CA1;left
1291;3;Non neuron;CA1;left
1292;3;Non neuron;CA1;left
1293;3;Uncalled;CA1;left
1294;3;PC CA1;CA1;left
1295;3;PC CA1;CA1;left
1296;3;Non neuron;CA1;left
1297;3;Uncalled;CA1;left
1298;3;PC CA1;CA1;left
1299;3;PC other;CA1;left
1300;3;Uncalled;CA1;left
1301;3;IS3;CA1;left
1302;3;Non neuron;CA1;left
1303;3;Uncalled;CA1;left
1304;3;Uncalled;CA1;left
1305;3;Uncalled;CA1;left
1306;3;PC CA1;CA1;left
1307;3;Uncalled;CA1;left
1308;3;PC CA1;CA1;left
1309;3;PC CA1;CA1;left
1310;3;Uncalled;CA1;left
1311;3;PC CA1;CA1;left
1312;3;Non neuron;CA1;left
1313;3;Uncalled;CA1;left
1314;3;Non neuron;CA1;left
1315;3;Uncalled;CA1;left
1316;3;PC CA1;CA1;left
1317;3;Non neuron;CA1;left
1318;3;Uncalled;CA1;left
1319;3;Non neuron;CA1;left
1320;3;Non neuron;CA1;left
1321;3;Non neuron;CA1;left
1322;3;Non neuron;CA1;left
1323;3;IS3;CA1;left
1324;3;Uncalled;CA1;left
1325;3;Uncalled;CA1;left
1326;3;Uncalled;CA1;left
1327;3;Non neuron;CA1;left
1328;3;PC CA1;CA1;left
1329;3;PC CA1;CA1;left
1330;3;Non neuron;CA1;left
1331;3;Uncalled;CA1;left
1332;3;PC CA1;CA1;left
1333;3;Uncalled;CA1;left
1334;3;PC CA1;CA1;left
1335;3;Non neuron;CA1;left
1336;3;Uncalled;CA1;left
1337;3;Uncalled;CA1;left
1338;3;Non neuron;CA1;left
1339;3;PC CA1;CA1;left
1340;3;PC CA1;CA1;left
1341;3;PC CA1;CA1;left
1342;3;Non neuron;CA1;left
1343;3;Non neuron;CA1;left
1344;3;Uncalled;CA1;left
1345;3;Non neuron;CA1;left
1346;3;Uncalled;CA1;left
1347;3;PC CA1;CA1;left
1348;3;PC CA1;CA1;left
1349;3;Non neuron;CA1;left
1350;3;Non neuron;CA1;left
1351;3;PC CA1;CA1;left
1352;3;Uncalled;CA1;left
1353;3;PC CA1;CA1;left
1354;3;Non neuron;CA1;left
1355;3;IS1;CA1;left
1356;3;Uncalled;CA1;left
1357;3;Non neuron;CA1;left
1358;3;PC CA1;CA1;left
1359;3;Non neuron;CA1;left
1360;3;Non neuron;CA1;left
1361;3;Uncalled;CA1;left
1362;3;PC CA1;CA1;left
1363;3;Uncalled;CA1;left
1364;3;PC CA1;CA1;left
1365;3;PC CA1;CA1;left
1366;3;Non neuron;CA1;left
1367;3;Non neuron;CA1;left
1368;3;Uncalled;CA1;left
1369;3;Uncalled;CA1;left
1370;3;Non neuron;CA1;left
1371;3;PC CA1;CA1;left
1372;3;PC CA1;CA1;left
1373;3;Non neuron;CA1;left
1374;3;Uncalled;CA1;left
1375;3;PC CA1;CA1;left
1376;3;Uncalled;CA1;left
1377;3;Non neuron;CA1;left
1378;3;Uncalled;CA1;left
1379;3;Uncalled;CA1;left
1380;3;Non neuron;CA1;left
1381;3;PC CA1;CA1;left
1382;3;Uncalled;CA1;left
1383;3;Uncalled;CA1;left
1384;3;Uncalled;CA1;left
1385;3;Non neuron;CA1;left
1386;3;Uncalled;CA1;left
1387;3;PC CA1;CA1;left
1388;3;Uncalled;CA1;left
1389;3;Uncalled;CA1;left
1390;3;Non neuron;CA1;left
1391;3;PC CA1;CA1;left
1392;3;PC CA1;CA1;left
1393;3;Non neuron;CA1;left
1394;3;PC CA1;CA1;left
1395;3;Non neuron;CA1;left
1396;3;PC CA1;CA1;left
1397;3;PC CA1;CA1;left
1398;3;Non neuron;CA1;left
1399;3;Non neuron;CA1;left
1400;3;Non neuron;CA1;left
1401;3;Non neuron;CA1;left
1402;3;PC CA1;CA1;left
1403;3;Uncalled;CA1;left
1404;3;Uncalled;CA1;left
1405;3;PC CA1;CA1;left
1406;3;PC CA1;CA1;left
1407;3;Non neuron;CA1;left
1408;3;Non neuron;CA1;left
1409;3;Uncalled;CA1;left
1410;3;Uncalled;CA1;left
1411;3;PC CA1;CA1;left
1412;3;Uncalled;CA1;left
1413;3;Non neuron;CA1;left
1414;3;Uncalled;CA1;left
1415;3;Non neuron;CA1;left
1416;3;Non neuron;CA1;left
1417;3;Non neuron;CA1;left
1418;3;Non neuron;CA1;left
1419;3;Uncalled;CA1;left
1420;3;Uncalled;CA1;left
1421;3;PC CA1;CA1;left
1422;3;PC CA1;CA1;left
1423;3;PC CA1;CA1;left
1424;3;Uncalled;CA1;left
1425;3;Non neuron;CA1;left
1426;3;Non neuron;CA1;left
1427;3;PC CA1;CA1;left
1428;3;PC CA1;CA1;left
1429;3;Non neuron;CA1;left
1430;3;Uncalled;CA1;left
1431;3;Non neuron;CA1;left
1432;3;Non neuron;CA1;left
1433;3;PC CA1;CA1;left
1434;3;Non neuron;CA1;left
1435;3;MGE NGF/IVY;CA1;left
1436;3;PC CA1;CA1;left
1437;3;PC CA1;CA1;left
1438;3;Non neuron;CA1;left
1439;3;Uncalled;CA1;left
1440;3;Basket;CA1;left
1441;3;Non neuron;CA1;left
1442;3;PC CA1;CA1;left
1443;3;CGE NGF;CA1;left
1444;3;Cck Cxcl14-;CA1;left
1445;3;Uncalled;CA1;left
1446;3;Uncalled;CA1;left
1447;3;Uncalled;CA1;left
1448;3;Non neuron;CA1;left
1449;3;Uncalled;CA1;left
1450;3;Non neuron;CA1;left
1451;3;Uncalled;CA1;left
1452;3;Uncalled;CA1;left
1453;3;CGE NGF;CA1;left
1454;3;IS1;CA1;left
1455;3;Non neuron;CA1;left
1456;3;PC CA1;CA1;left
1457;3;PC CA1;CA1;left
1458;3;Basket;CA1;left
1459;3;Non neuron;CA1;left
1460;3;Uncalled;CA1;left
1461;3;Uncalled;CA1;left
1462;3;Uncalled;CA1;left
1463;3;PC CA1;CA1;left
1464;3;Uncalled;CA1;left
1465;3;PC CA1;CA1;left
1466;3;Uncalled;CA1;left
1467;3;Uncalled;CA1;left
1468;3;Uncalled;CA1;left
1469;3;PC CA1;CA1;left
1470;3;Non neuron;CA1;left
1471;3;Uncalled;CA1;left
1472;3;Non neuron;CA1;left
1473;3;Non neuron;CA1;left
1474;3;PC CA1;CA1;left
1475;3;Uncalled;CA1;left
1476;3;IS1;CA1;left
1477;3;Uncalled;CA1;left
1478;3;PC CA1;CA1;left
1479;3;Non neuron;CA1;left
1480;3;Non neuron;CA1;left
1481;3;Uncalled;CA1;left
1482;3;PC CA1;CA1;left
1483;3;Cck Cxcl14+;CA1;left
1484;3;PC CA1;CA1;left
1485;3;Non neuron;CA1;left
1486;3;Non neuron;CA1;left
1487;3;PC CA1;CA1;left
1488;3;PC CA1;CA1;left
1489;3;Non neuron;CA1;left
1490;3;Non neuron;CA1;left
1491;3;Uncalled;CA1;left
1492;3;Non neuron;CA1;left
1493;3;Uncalled;CA1;left
1494;3;Uncalled;CA1;left
1495;3;Non neuron;CA1;left
1496;3;PC CA1;CA1;left
1497;3;Uncalled;CA1;left
1498;3;Non neuron;CA1;left
1499;3;PC CA1;CA1;left
1500;3;PC CA1;CA1;left
1501;3;Uncalled;CA1;left
1502;3;CGE NGF;CA1;left
1503;3;Uncalled;CA1;left
1504;3;Non neuron;CA1;left
1505;3;PC CA1;CA1;left
1506;3;Non neuron;CA1;left
1507;3;Uncalled;CA1;left
1508;3;PC CA1;CA1;left
1509;3;Uncalled;CA1;left
1510;3;Uncalled;CA1;left
1511;3;Non neuron;CA1;left
1512;3;Non neuron;CA1;left
1513;3;Uncalled;CA1;left
1514;3;Non neuron;CA1;left
1515;3;Uncalled;CA1;left
1516;3;PC CA1;CA1;left
1517;3;Uncalled;CA1;left
1518;3;PC CA1;CA1;left
1519;3;CGE NGF;CA1;left
1520;3;PC CA1;CA1;left
1521;3;PC CA1;CA1;left
1522;3;Non neuron;CA1;left
1523;3;Non neuron;CA1;left
1524;3;Uncalled;CA1;left
1525;3;Uncalled;CA1;left
1526;3;PC CA1;CA1;left
1527;3;Uncalled;CA1;left
1528;3;Uncalled;CA1;left
1529;3;Non neuron;CA1;left
1530;3;Uncalled;CA1;left
1531;3;Uncalled;CA1;left
1532;3;Uncalled;CA1;left
1533;3;Non neuron;CA1;left
1534;3;PC CA1;CA1;left
1535;3;Non neuron;CA1;left
1536;3;Non neuron;CA1;left
1537;3;Uncalled;CA1;left
1538;3;Non neuron;CA1;left
1539;3;Non neuron;CA1;left
1540;3;Non neuron;CA1;left
1541;3;Uncalled;CA1;left
1542;3;Non neuron;CA1;left
1543;3;PC CA1;CA1;left
1544;3;Non neuron;CA1;left
1545;3;Non neuron;CA1;left
1546;3;Uncalled;CA1;left
1547;3;Non neuron;CA1;left
1548;3;Uncalled;CA1;left
1549;3;Non neuron;CA1;left
1550;3;Non neuron;CA1;left
1551;3;Uncalled;CA1;left
1552;3;PC CA1;CA1;left
1553;3;PC CA1;CA1;left
1554;3;Uncalled;CA1;left
1555;3;PC CA1;CA1;left
1556;3;Non neuron;CA1;left
1557;3;Uncalled;CA1;left
1558;3;Uncalled;CA1;left
1559;3;Uncalled;CA1;left
1560;3;Uncalled;CA1;left
1561;3;MGE NGF/IVY;CA1;left
1562;3;Uncalled;CA1;left
1563;3;Non neuron;CA1;left
1564;3;IS3;CA1;left
1565;3;Uncalled;CA1;left
1566;3;PC CA1;CA1;left
1567;3;PC CA1;CA1;left
1568;3;Non neuron;CA1;left
1569;3;Uncalled;CA1;left
1570;3;PC CA1;CA1;left
1571;3;Non neuron;CA1;left
1572;3;Non neuron;CA1;left
1573;3;Non neuron;CA1;left
1574;3;Uncalled;CA1;left
1575;3;PC CA1;CA1;left
1576;3;Non neuron;CA1;left
1577;3;PC CA1;CA1;left
1578;3;Radiatum retrohip;CA1;left
1579;3;Uncalled;CA1;left
1580;3;Uncalled;CA1;left
1581;3;Non neuron;CA1;left
1582;3;PC CA1;CA1;left
1583;3;PC CA1;CA1;left
1584;3;Uncalled;CA1;left
1585;3;PC CA1;CA1;left
1586;3;Uncalled;CA1;left
1587;3;Non neuron;CA1;left
1588;3;Non neuron;CA1;left
1589;3;PC CA1;CA1;left
1590;3;PC CA1;CA1;left
1591;3;Non neuron;CA1;left
1592;3;Non neuron;CA1;left
1593;3;Uncalled;CA1;left
1594;3;Uncalled;CA1;left
1595;3;PC CA1;CA1;left
1596;3;Non neuron;CA1;left
1597;3;PC CA1;CA1;left
1598;3;Uncalled;CA1;left
1599;3;Non neuron;CA1;left
1600;3;PC CA1;CA1;left
1601;3;PC CA1;CA1;left
1602;3;Non neuron;CA1;left
1603;3;Uncalled;CA1;left
1604;3;PC CA1;CA1;left
1605;3;Non neuron;CA1;left
1606;3;PC CA1;CA1;left
1607;3;Uncalled;CA1;left
1608;3;PC CA1;CA1;left
1609;3;PC CA1;CA1;left
1610;3;Non neuron;CA1;left
1611;3;Uncalled;CA1;left
1612;3;Non neuron;CA1;left
1613;3;PC CA1;CA1;left
1614;3;Non neuron;CA1;left
1615;3;PC CA1;CA1;left
1616;3;Non neuron;CA1;left
1617;3;Uncalled;CA1;left
1618;3;Non neuron;CA1;left
1619;3;Uncalled;CA1;left
1620;3;O/LM;CA1;left
1621;3;Uncalled;CA1;left
1622;3;Uncalled;CA1;left
1623;3;Non neuron;CA1;left
1624;3;Uncalled;CA1;left
1625;3;Non neuron;CA1;left
1626;3;Uncalled;CA1;left
1627;3;PC CA1;CA1;left
1628;3;PC CA1;CA1;left
1629;3;PC CA1;CA1;left
1630;3;PC CA1;CA1;left
1631;3;Uncalled;CA1;left
1632;3;PC CA1;CA1;left
1633;3;Cck Cxcl14+;CA1;left
1634;3;Uncalled;CA1;left
1635;3;Non neuron;CA1;left
1636;3;Non neuron;CA1;left
1637;3;Uncalled;CA1;left
1638;3;Non neuron;CA1;left
1639;3;Non neuron;CA1;left
1640;3;Non neuron;CA1;left
1641;3;Non neuron;CA1;left
1642;3;Uncalled;CA1;left
1643;3;PC CA1;CA1;left
1644;3;Non neuron;CA1;left
1645;3;Non neuron;CA1;left
1646;3;Non neuron;CA1;left
1647;3;Non neuron;CA1;left
1648;3;Non neuron;CA1;left
1649;3;PC CA1;CA1;left
1650;3;Uncalled;CA1;left
1651;3;Uncalled;CA1;left
1652;3;PC CA1;CA1;left
1653;3;Uncalled;CA1;left
1654;3;Non neuron;CA1;left
1655;3;PC CA1;CA1;left
1656;3;Uncalled;CA1;left
1657;3;Uncalled;CA1;left
1658;3;PC CA1;CA1;left
1659;3;Uncalled;CA1;left
1660;3;Uncalled;CA1;left
1661;3;Non neuron;CA1;left
1662;3;PC CA1;CA1;left
1663;3;Non neuron;CA1;left
1664;3;Uncalled;CA1;left
1665;3;PC CA1;CA1;left
1666;3;Uncalled;CA1;left
1667;3;Non neuron;CA1;left
1668;3;Uncalled;CA1;left
1669;3;Non neuron;CA1;left
1670;3;Uncalled;CA1;left
1671;3;PC CA1;CA1;left
1672;3;Non neuron;CA1;left
1673;3;Uncalled;CA1;left
1674;3;Non neuron;CA1;left
1675;3;PC CA1;CA1;left
1676;3;Uncalled;CA1;left
1677;3;Uncalled;CA1;left
1678;3;Non neuron;CA1;left
1679;3;Uncalled;CA1;left
1680;3;Uncalled;CA1;left
1681;3;Uncalled;CA1;left
1682;3;PC CA1;CA1;left
1683;3;PC CA1;CA1;left
1684;3;Non neuron;CA1;left
1685;3;Non neuron;CA1;left
1686;3;PC CA1;CA1;left
1687;3;IS3;CA1;left
1688;3;Uncalled;CA1;left
1689;3;Non neuron;CA1;left
1690;3;Non neuron;CA1;left
1691;3;PC CA1;CA1;left
1692;3;Non neuron;CA1;left
1693;3;CGE NGF;CA1;left
1694;3;Uncalled;CA1;left
1695;3;PC CA1;CA1;left
1696;3;Uncalled;CA1;left
1697;3;Uncalled;CA1;left
