label;Anatomy;region_name;hemisphere;case_id;node_set_id;local_label;node_id;seg_label;x;y;z;graph_seed;node_count;node_hash;degree_export_k20;strength_export_k20;KMeans_k20_c16_s0_Clustering;degree_export_k40;strength_export_k40;KMeans_k40_c16_s0_Clustering
3592;left_module_1;UPENN-GBM-00013_11 node 3591;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;3592;3591;2;131;187;100;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;10;5.1243019;1;14;8.7860318;1
3593;left_module_1;UPENN-GBM-00013_11 node 3592;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;3593;3592;2;131;187;101;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;8;4.2614601;1;13;8.3177587;1
3594;left_module_1;UPENN-GBM-00013_11 node 3593;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;3594;3593;2;131;187;102;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;9;7.3646063;1;13;14.686832;1
3595;left_module_6;UPENN-GBM-00013_11 node 3594;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;3595;3594;2;131;187;103;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;10;7.5850615;6;8;7.2676153;6
3596;left_module_6;UPENN-GBM-00013_11 node 3595;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;3596;3595;2;131;187;104;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;11;7.4977806;6;12;10.482287;6
3597;left_module_6;UPENN-GBM-00013_11 node 3596;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;3597;3596;2;131;187;105;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;9;6.6132495;6;13;11.854093;6
3598;left_module_1;UPENN-GBM-00013_11 node 3597;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;3598;3597;2;131;187;106;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;9;5.9072671;1;8;6.3713382;1
3599;left_module_1;UPENN-GBM-00013_11 node 3598;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;3599;3598;2;131;187;107;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;10;5.222062;1;10;6.897622;1
3600;left_module_1;UPENN-GBM-00013_11 node 3599;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;3600;3599;2;131;187;108;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;7;4.2109255;1;13;9.9375439;1
3601;left_module_6;UPENN-GBM-00013_11 node 3600;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;3601;3600;2;131;187;109;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;11;8.4245777;6;10;10.040182;6
3602;left_module_6;UPENN-GBM-00013_11 node 3601;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;3602;3601;2;131;187;110;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;14;13.212936;6;11;12.758401;6
3603;left_module_6;UPENN-GBM-00013_11 node 3602;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;3603;3602;4;131;187;111;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;13;12.913177;6;13;16.323389;6
3604;left_module_6;UPENN-GBM-00013_11 node 3603;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;3604;3603;4;131;187;112;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;12;11.509252;6;17;21.785031;6
3605;left_module_12;UPENN-GBM-00013_11 node 3604;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;3605;3604;4;131;187;113;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;13;12.666578;12;18;21.191299;12
3606;left_module_12;UPENN-GBM-00013_11 node 3605;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;3606;3605;1;131;187;114;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;10;7.6942407;12;6;5.5948147;12
3607;left_module_12;UPENN-GBM-00013_11 node 3606;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;3607;3606;1;131;187;115;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;11;7.137515;12;9;7.0113461;12
3608;left_module_12;UPENN-GBM-00013_11 node 3607;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;3608;3607;4;131;187;116;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;17;18.030713;12;10;11.449069;12
3609;left_module_12;UPENN-GBM-00013_11 node 3608;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;3609;3608;4;131;187;117;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;9;7.9749534;12;10;12.817898;12
3610;left_module_12;UPENN-GBM-00013_11 node 3609;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;3610;3609;4;131;187;118;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;9;8.866671;12;11;13.820922;12
3611;left_module_1;UPENN-GBM-00013_11 node 3610;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;3611;3610;2;131;188;101;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;6;2.6279635;1;19;10.571468;1
3612;left_module_1;UPENN-GBM-00013_11 node 3611;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;3612;3611;2;131;188;102;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;18;14.496797;1;9;8.2132155;1
3613;left_module_6;UPENN-GBM-00013_11 node 3612;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;3613;3612;2;131;188;103;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;8;7.8442072;6;14;16.65114;6
3614;left_module_13;UPENN-GBM-00013_11 node 3613;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;3614;3613;2;131;188;104;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;16;12.85322;13;9;8.2945556;13
3615;left_module_6;UPENN-GBM-00013_11 node 3614;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;3615;3614;2;131;188;105;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;12;9.0980223;6;9;8.2109715;6
3616;left_module_6;UPENN-GBM-00013_11 node 3615;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;3616;3615;2;131;188;106;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;11;7.6799309;6;14;12.400324;6
3617;left_module_6;UPENN-GBM-00013_11 node 3616;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;3617;3616;2;131;188;107;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;9;6.2861075;6;14;11.752355;6
3618;left_module_6;UPENN-GBM-00013_11 node 3617;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;3618;3617;2;131;188;108;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;11;8.4062934;6;15;13.442895;6
3619;left_module_13;UPENN-GBM-00013_11 node 3618;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;3619;3618;2;131;188;109;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;10;7.6482938;13;11;10.754056;13
3620;left_module_13;UPENN-GBM-00013_11 node 3619;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;3620;3619;2;131;188;110;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;9;8.0039011;13;12;12.777862;13
3621;left_module_13;UPENN-GBM-00013_11 node 3620;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;3621;3620;2;131;188;111;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;12;14.069888;13;7;9.2125442;13
3622;left_module_6;UPENN-GBM-00013_11 node 3621;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;3622;3621;4;131;188;112;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;9;12.254512;6;8;12.35124;6
3623;left_module_12;UPENN-GBM-00013_11 node 3622;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;3623;3622;4;131;188;113;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;6;8.0651474;12;9;14.580303;12
3624;left_module_12;UPENN-GBM-00013_11 node 3623;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;3624;3623;1;131;188;114;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;12;11.081038;12;11;12.246291;12
3625;left_module_12;UPENN-GBM-00013_11 node 3624;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;3625;3624;4;131;188;115;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;5;4.1858825;12;8;7.3063258;12
3626;left_module_12;UPENN-GBM-00013_11 node 3625;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;3626;3625;4;131;188;116;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;18;21.235628;12;15;18.94553;12
3627;left_module_12;UPENN-GBM-00013_11 node 3626;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;3627;3626;4;131;188;117;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;8;7.822895;12;14;21.460635;12
3628;left_module_12;UPENN-GBM-00013_11 node 3627;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;3628;3627;2;131;188;118;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;9;12.644097;12;5;8.0573741;12
3629;left_module_1;UPENN-GBM-00013_11 node 3628;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;3629;3628;2;131;189;101;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;14;5.6031702;1;13;6.6010663;1
3630;left_module_1;UPENN-GBM-00013_11 node 3629;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;3630;3629;2;131;189;102;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;16;14.011961;1;16;14.799556;1
3631;left_module_13;UPENN-GBM-00013_11 node 3630;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;3631;3630;2;131;189;103;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;8;9.3232267;13;12;15.611143;13
3632;left_module_13;UPENN-GBM-00013_11 node 3631;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;3632;3631;2;131;189;105;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;15;11.547794;13;16;16.553333;13
3633;left_module_13;UPENN-GBM-00013_11 node 3632;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;3633;3632;2;131;189;106;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;17;12.76395;13;8;7.5370504;13
3634;left_module_13;UPENN-GBM-00013_11 node 3633;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;3634;3633;2;131;189;107;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;7;6.0784491;13;13;13.037694;13
3635;left_module_13;UPENN-GBM-00013_11 node 3634;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;3635;3634;2;131;189;108;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;6;5.6210692;13;11;12.410529;13
3636;left_module_13;UPENN-GBM-00013_11 node 3635;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;3636;3635;2;131;189;109;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;9;11.257416;13;7;11.693576;13
3637;left_module_13;UPENN-GBM-00013_11 node 3636;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;3637;3636;2;131;189;110;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;8;11.16191;13;16;24.310629;13
3638;left_module_13;UPENN-GBM-00013_11 node 3637;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;3638;3637;2;131;189;111;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;7;11.143107;13;8;17.425793;13
3639;left_module_6;UPENN-GBM-00013_11 node 3638;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;3639;3638;4;131;189;112;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;10;17.433538;6;8;17.942896;6
3640;left_module_6;UPENN-GBM-00013_11 node 3639;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;3640;3639;4;131;189;113;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;7;12.033946;6;5;10.063082;6
3641;left_module_12;UPENN-GBM-00013_11 node 3640;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;3641;3640;2;131;189;114;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;9;11.302001;12;7;9.5856195;12
3642;left_module_12;UPENN-GBM-00013_11 node 3641;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;3642;3641;4;131;189;115;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;7;6.8299503;12;9;9.0204435;12
3643;left_module_12;UPENN-GBM-00013_11 node 3642;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;3643;3642;4;131;189;116;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;10;12.020623;12;13;17.956321;12
3644;left_module_12;UPENN-GBM-00013_11 node 3643;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;3644;3643;4;131;189;117;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;9;12.938711;12;9;14.806018;12
3645;left_module_1;UPENN-GBM-00013_11 node 3644;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;3645;3644;2;131;190;101;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;15;5.8038442;1;8;3.3619873;1
3646;left_module_1;UPENN-GBM-00013_11 node 3645;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;3646;3645;2;131;190;102;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;11;8.156974;1;12;9.7554475;1
3647;left_module_13;UPENN-GBM-00013_11 node 3646;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;3647;3646;2;131;190;106;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;17;17.766183;13;7;7.8145667;13
3648;left_module_13;UPENN-GBM-00013_11 node 3647;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;3648;3647;2;131;190;107;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;15;15.816512;13;9;14.246829;13
3649;left_module_12;UPENN-GBM-00013_11 node 3648;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;3649;3648;2;131;190;114;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;7;10.440733;12;6;9.8533225;12
3650;left_module_12;UPENN-GBM-00013_11 node 3649;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;3650;3649;2;131;190;115;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;8;11.978089;12;8;13.710922;12
3651;left_module_12;UPENN-GBM-00013_11 node 3650;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;3651;3650;4;131;190;116;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;8;13.160866;12;5;12.211902;12
3652;left_module_10;UPENN-GBM-00013_11 node 3651;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;3652;3651;4;132;172;113;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;9;5.3141404;10;12;8.8148726;10
3653;left_module_4;UPENN-GBM-00013_11 node 3652;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;3653;3652;2;132;172;122;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;7;4.8854016;4;10;7.7290951;4
3654;left_module_4;UPENN-GBM-00013_11 node 3653;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;3654;3653;2;132;172;123;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;8;5.0255755;4;8;5.710232;4
3655;left_module_4;UPENN-GBM-00013_11 node 3654;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;3655;3654;2;132;172;124;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;9;4.4773551;4;12;7.6685031;4
3656;left_module_4;UPENN-GBM-00013_11 node 3655;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;3656;3655;2;132;172;125;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;10;5.4559051;4;12;6.3339576;4
3657;left_module_1;UPENN-GBM-00013_11 node 3656;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;3657;3656;2;132;172;126;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;5;3.8568198;1;5;4.2970297;1
3658;left_module_9;UPENN-GBM-00013_11 node 3657;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;3658;3657;2;132;172;130;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;0;0;9;0;0;9
3659;left_module_10;UPENN-GBM-00013_11 node 3658;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;3659;3658;4;132;173;109;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;16;8.4859974;10;13;8.2433112;10
3660;left_module_10;UPENN-GBM-00013_11 node 3659;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;3660;3659;4;132;173;110;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;10;6.8955727;10;7;5.0531088;10
3661;left_module_10;UPENN-GBM-00013_11 node 3660;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;3661;3660;4;132;173;111;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;8;4.4850604;10;20;13.37637;10
3662;left_module_10;UPENN-GBM-00013_11 node 3661;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;3662;3661;4;132;173;112;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;6;3.4460455;10;8;5.2733747;10
3663;left_module_10;UPENN-GBM-00013_11 node 3662;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;3663;3662;4;132;173;113;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;7;4.443225;10;8;5.9344609;10
3664;left_module_10;UPENN-GBM-00013_11 node 3663;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;3664;3663;4;132;173;114;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;10;6.4955751;10;6;4.7654533;10
3665;left_module_10;UPENN-GBM-00013_11 node 3664;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;3665;3664;4;132;173;115;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;7;4.6013242;10;6;4.6379252;10
3666;left_module_10;UPENN-GBM-00013_11 node 3665;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;3666;3665;4;132;173;116;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;9;5.2934894;10;8;5.406421;10
3667;left_module_4;UPENN-GBM-00013_11 node 3666;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;3667;3666;2;132;173;121;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;11;5.6116348;4;9;5.803405;4
3668;left_module_4;UPENN-GBM-00013_11 node 3667;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;3668;3667;2;132;173;122;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;9;5.083093;4;9;5.6768648;4
3669;left_module_4;UPENN-GBM-00013_11 node 3668;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;3669;3668;2;132;173;123;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;10;5.5579949;4;9;5.7231933;4
3670;left_module_4;UPENN-GBM-00013_11 node 3669;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;3670;3669;2;132;173;124;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;8;4.4679626;4;11;7.4776585;4
3671;left_module_4;UPENN-GBM-00013_11 node 3670;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;3671;3670;2;132;173;125;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;12;5.7168888;4;12;7.0923627;4
3672;left_module_4;UPENN-GBM-00013_11 node 3671;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;3672;3671;2;132;173;126;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;9;4.4457045;4;12;7.1626273;4
3673;left_module_6;UPENN-GBM-00013_11 node 3672;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;3673;3672;2;132;173;127;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;5;5.1345284;6;7;7.6130497;6
3674;left_module_6;UPENN-GBM-00013_11 node 3673;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;3674;3673;2;132;173;128;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;7;12.378682;6;5;9.1210552;6
3675;left_module_1;UPENN-GBM-00013_11 node 3674;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;3675;3674;2;132;173;129;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;12;15.164143;1;9;14.498152;1
3676;left_module_9;UPENN-GBM-00013_11 node 3675;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;3676;3675;2;132;173;130;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;0;0;9;0;0;9
3677;left_module_10;UPENN-GBM-00013_11 node 3676;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;3677;3676;4;132;174;108;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;15;7.6569499;10;10;5.8405305;10
3678;left_module_10;UPENN-GBM-00013_11 node 3677;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;3678;3677;4;132;174;109;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;10;4.8775382;10;13;7.4094359;10
3679;left_module_10;UPENN-GBM-00013_11 node 3678;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;3679;3678;4;132;174;110;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;13;6.8833248;10;11;6.4129497;10
3680;left_module_10;UPENN-GBM-00013_11 node 3679;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;3680;3679;4;132;174;111;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;11;5.367322;10;10;5.792627;10
3681;left_module_10;UPENN-GBM-00013_11 node 3680;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;3681;3680;4;132;174;112;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;11;6.6232203;10;10;7.2053529;10
3682;left_module_10;UPENN-GBM-00013_11 node 3681;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;3682;3681;4;132;174;113;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;9;7.1416111;10;6;5.0605219;10
3683;left_module_10;UPENN-GBM-00013_11 node 3682;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;3683;3682;4;132;174;114;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;9;5.9234431;10;8;5.8337668;10
3684;left_module_10;UPENN-GBM-00013_11 node 3683;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;3684;3683;4;132;174;115;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;7;4.1600354;10;12;8.2280768;10
3685;left_module_10;UPENN-GBM-00013_11 node 3684;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;3685;3684;4;132;174;116;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;12;6.1533073;10;12;7.1900891;10
3686;left_module_10;UPENN-GBM-00013_11 node 3685;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;3686;3685;4;132;174;117;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;12;5.6125387;10;14;7.2826011;10
