label,anatoma,,
122098,4776.992188,3143.941406,3200
122099,4781.723005,3195.901408,3200
122100,4807.355818,3097.756745,3200
122101,4801.736183,3145.115696,3200
122102,4810.293609,3189.902931,3200
122103,4800.249455,3577.139636,3200
122104,4803.026911,3541.19268,3200
122105,4810.681592,2338.057569,3200
122106,4808.333107,2677.775663,3200
122107,4810.571429,2009.369615,3200
122108,4824.564161,3638.854973,3200
122109,4818.401623,1995.054767,3200
122110,4833.858228,3711.951899,3200
122111,4838.67652,2552.841216,3200
122112,4843.653543,3091.622703,3200
122113,4838.055,3568.919,3200
122114,4836.5,3356.5,3200
122115,4840.403651,1984.296146,3200
122116,4857.855398,3173.501221,3200
122117,4851.9217,3052.586875,3200
122118,4863.041769,3627.874201,3200
122119,4857.698335,2090.43095,3200
122120,4851.214539,2057.54078,3200
122121,4863.6787,3725.934296,3200
122122,4849.929471,3001.501259,3200
122123,4861.102469,3590.728395,3200
122124,4865.774005,3562.035129,3200
122125,4866.383889,3122.539333,3200
122126,4855.738272,1927.738272,3200
122127,4864.6307,3232.956969,3200
122128,4864.421237,2280.347725,3200
122129,4875.663992,3760.247743,3200
122130,4882.690921,3083.050734,3200
122131,4882.595903,3197.842644,3200
122132,4883.705726,3335.083888,3200
122133,4892.216406,2456.398438,3200
122134,4908.080377,3630.353659,3200
122135,4886.954315,2603.263959,3200
122136,4888.581301,3316.98374,3200
122137,4896.725714,3173.694286,3200
122138,4894.975983,3234.445415,3200
122139,4899.857424,3593.861357,3200
122140,4905.771721,3046.916525,3200
122141,4909.737011,3115.518922,3200
122142,4905.018884,2551.987983,3200
122143,4908.911111,1737.062963,3200
122144,4913.06627,2095.957558,3200
122145,4920.257649,3078.078905,3200
122146,4915.549144,3210.139505,3200
122147,4915.293046,3291.332781,3200
122148,4927.024336,3757.765487,3200
122149,4923.423651,2188.735936,3200
122150,4927.992248,3166.629199,3200
122151,4936.090373,3045.718075,3200
122152,4940.801213,3131.568733,3200
122153,4937.658436,3453.558848,3200
122154,4935.408696,1680.83913,3200
122155,4960.541893,3640.037541,3200
122156,4939.416667,2040.12037,3200
122157,4943.718196,2062.177134,3200
122158,4944.110256,1768.382051,3200
122159,4952.673469,3750.395918,3200
122160,4955.612987,2233.553247,3200
122161,4961.554277,3081.634795,3200
122162,4966.413659,2038.770732,3200
122163,4969.724838,3028.473214,3200
122164,4964.685393,2722.915106,3200
122165,4974.0195,3174.676,3200
122166,4961.04386,1970.222222,3200
122167,4965.782313,3138.673469,3200
122168,4977.229264,3564.534017,3200
122169,4973.503788,3055.265152,3200
122170,4979.79638,2277.35822,3200
122171,4982.399808,1687.380633,3200
122172,4975.537832,1956.304703,3200
122173,4985.886179,3217.687805,3200
122174,4985.87931,1810.771325,3200
122175,4986.775324,2797.578827,3200
122176,4996.122411,3092.799121,3200
122177,4983.041958,3121.108392,3200
122178,5002.09675,1956.474889,3200
122179,4995.393443,2115.990437,3200
122180,5001.192547,3148.41118,3200
122181,5005.273239,3041.469484,3200
122182,5006.195122,3221.556098,3200
122183,5018.283988,3011.987915,3200
122184,5031.676056,3158.001341,3200
122185,5031.300893,1977.175893,3200
122186,5038.257279,3124.285799,3200
122187,5032.335836,3084.503754,3200
122188,5035.976526,1841.1518,3200
122189,5030.071956,3053.385609,3200
122190,5046.044534,3021.435628,3200
122191,5037.237179,1652.714103,3200
122192,5047.173549,2026.683423,3200
122193,5039.068807,3697.521407,3200
122194,5056.521244,3552.187405,3200
122195,5062.807641,3054.302279,3200
122196,5061.055814,3096.47907,3200
122197,5068.712845,3594.190316,3200
122198,5058.31016,2838.5,3200
122199,5059.819121,2092.602067,3200
122200,5076.708099,2428.454691,3200
122201,5093.970893,3143.094498,3200
122202,5084.832162,3031.128295,3200
122203,5075.635628,2094.145749,3200
122204,5085.723779,3640.313851,3200
122205,5089.740079,1879.660714,3200
122206,5079.5,2128.0,3200
122207,5088.884345,3094.476038,3200
122208,5088.470968,2916.174194,3200
122209,5088.960705,2944.552846,3200
122210,5088.814696,3344.34345,3200
122211,5101.513114,3000.590367,3200
122212,5099.380915,3550.321955,3200
122213,5095.144101,2225.66441,3200
122214,5101.706492,1936.027624,3200
122215,5117.112871,3593.842904,3200
122216,5109.604111,1900.569258,3200
122217,5120.572933,2267.844384,3200
122218,5118.960022,3055.296824,3200
122219,5117.435754,3507.876164,3200
122220,5121.375767,3114.02684,3200
122221,5120.117584,2214.678533,3200
122222,5117.860104,2809.895337,3200
122223,5128.190269,3638.1755,3200
122224,5127.016461,1746.726337,3200
122225,5129.383459,2579.646617,3200
122226,5133.552823,1873.588342,3200
122227,5134.956117,2996.791223,3200
122228,5139.41466,1845.62199,3200
122229,5151.475655,3030.167291,3200
122230,5155.34507,3067.550078,3200
122231,5154.27456,3145.387797,3200
122232,5141.396825,1911.333333,3200
122233,5152.326829,1905.856098,3200
122234,5159.997866,2985.498578,3200
122235,5156.839599,3615.756057,3200
122236,5158.730392,3423.136275,3200
122237,5167.155172,3450.082577,3200
122238,5159.063492,2331.31746,3200
122239,5177.424615,2348.876923,3200
122240,5191.158087,3100.21139,3200
122241,5190.123971,3011.904553,3200
122242,5185.961427,3581.347155,3200
122243,5195.616727,3056.941091,3200
122244,5189.308682,2967.045016,3200
122245,5196.574737,2379.494737,3200
122246,5209.556325,2636.563247,3200
122247,5213.657463,3318.648835,3200
122248,5219.45208,3578.105787,3200
122249,5224.401743,3074.042789,3200
122250,5224.423697,2957.153226,3200
122251,5232.356795,2997.376827,3200
122252,5228.771344,3124.862658,3200
122253,5236.605858,1841.7841,3200
122254,5238.737231,1892.837366,3200
122255,5235.645649,1683.319042,3200
122256,5246.873333,2648.283333,3200
122257,5257.622239,3561.630339,3200
122258,5251.94856,2153.569959,3200
122259,5258.673692,2960.213115,3200
122260,5251.865091,1573.320884,3200
122261,5266.739011,1856.190247,3200
122262,5262.217725,3030.986741,3200
122263,5262.961879,3072.468346,3200
122264,5264.497567,1823.515815,3200
122265,5262.53407,1772.598527,3200
122266,5282.735739,2991.686845,3200
122267,5287.067231,2933.879173,3200
122268,5282.859524,3101.865873,3200
122269,5282.069172,3363.590094,3200
122270,5287.49413,1471.3127,3200
122271,5297.676656,3027.708202,3200
122272,5303.93652,3064.984317,3200
122273,5291.196721,3545.226776,3200
122274,5299.21809,3460.849246,3200
122275,5302.468553,1930.325472,3200
122276,5315.900232,1476.786543,3200
122277,5307.386986,3095.667808,3200
122278,5323.937216,2918.200182,3200
122279,5311.858942,3385.632242,3200
122280,5329.772657,3512.104967,3200
122281,5324.497436,2959.32967,3200
122282,5329.139951,3036.109032,3200
122283,5321.412535,1690.630496,3200
122284,5324.542912,1797.759884,3200
122285,5320.9819,2895.914027,3200
122286,5339.319902,2997.93956,3200
122287,5335.184413,1657.473106,3200
122288,5337.548902,2667.822355,3200
122289,5343.463891,1442.076466,3200
122290,5340.019874,2529.296025,3200
122291,5353.701374,2635.802854,3200
122292,5344.922457,2238.498139,3200
122293,5353.628886,2917.688472,3200
122294,5352.455342,3091.737741,3200
122295,5340.863281,1637.476563,3200
122296,5350.1355,3421.356836,3200
122297,5353.431959,1800.338144,3200
122298,5360.74821,3486.040573,3200
122299,5359.375569,2072.191958,3200
122300,5364.991538,3039.656923,3200
122301,5363.419718,2952.086385,3200
122302,5358.781076,1752.653061,3200
122303,5370.489736,1625.727273,3200
122304,5375.292468,1918.829027,3200
122305,5376.328571,2984.712857,3200
122306,5372.594233,3165.510549,3200
122307,5377.509814,3377.984902,3200
122308,5375.526677,2877.018293,3200
122309,5373.527638,1737.537688,3200
122310,5387.407157,3018.965184,3200
122311,5388.909091,3088.085044,3200
122312,5390.546595,2939.751792,3200
122313,5377.626566,1554.626566,3200
122314,5386.977558,2816.022442,3200
122315,5396.729152,2902.894555,3200
122316,5404.39611,2857.840849,3200
122317,5410.592377,3206.667313,3200
122318,5406.94356,1956.214182,3200
122319,5414.156879,2982.654063,3200
122320,5421.51393,3389.054252,3200
122321,5423.057756,2928.066832,3200
122322,5415.994302,2953.632479,3200
122323,5421.72217,3244.446211,3200
122324,5422.387858,3434.531197,3200
122325,5430.315341,1815.330682,3200
122326,5425.252159,2883.853195,3200
122327,5436.800402,2847.720027,3200
122328,5441.293769,2382.765579,3200
122329,5444.299114,2974.51551,3200
122330,5448.563946,2808.482993,3200
122331,5457.875837,2892.87888,3200
122332,5455.379688,1482.705469,3200
122333,5462.834917,2861.306413,3200
122334,5458.085541,1577.602574,3200
122335,5460.687039,1713.186512,3200
122336,5471.056482,2957.668639,3200
122337,5475.906687,2252.762053,3200
122338,5480.130971,2824.268875,3200
122339,5468.494545,2920.705455,3200
122340,5471.480938,2789.076246,3200
122341,5490.806931,2863.127063,3200
122342,5486.944158,1764.360825,3200
122343,5489.584629,2634.872193,3200
122344,5500.606725,2938.145224,3200
122345,5500.99242,2993.138454,3200
122346,5491.19469,1606.460177,3200
122347,5493.217918,1869.258273,3200
122348,5492.157407,3388.300926,3200
122349,5498.810022,1644.866866,3200
122350,5491.5,1395.0,3200
122351,5496.345272,3078.189112,3200
122352,5503.37074,1458.315046,3200
122353,5502.043614,2059.425753,3200
122354,5507.551272,3110.930609,3200
122355,5509.897466,2803.8132,3200
122356,5520.152925,2850.739253,3200
122357,5517.643644,2638.235235,3200
122358,5525.101288,3360.950215,3200
122359,5537.574707,2917.418092,3200
122360,5518.60049,3336.019608,3200
122361,5528.674232,2883.743658,3200
122362,5531.339983,2323.991687,3200
122363,5541.780659,2791.445705,3200
122364,5540.419954,2959.358469,3200
122365,5540.368298,1843.11655,3200
122366,5553.994801,2872.570191,3200
122367,5547.387483,3340.968043,3200
122368,5561.796494,2837.82622,3200
122369,5560.697752,1638.660283,3200
122370,5564.76,2750.784262,3200
122371,5569.503297,2950.521612,3200
122372,5575.578947,2788.31019,3200
122373,5587.875854,2880.650342,3200
122374,5581.623112,2120.729607,3200
122375,5588.249403,1321.257757,3200
122376,5600.12206,2747.712015,3200
122377,5590.240838,2356.285714,3200
122378,5594.656697,2840.154746,3200
122379,5586.469751,1614.480427,3200
122380,5600.306818,2802.718182,3200
122381,5605.503525,1548.293184,3200
122382,5611.995902,1590.296838,3200
122383,5616.597877,2861.392689,3200
122384,5623.142249,2776.160988,3200
122385,5632.810734,2723.981437,3200
122386,5620.237158,3258.588185,3200
122387,5622.865546,2826.761555,3200
122388,5630.747396,2014.519097,3200
122389,5628.692913,1379.663386,3200
122390,5635.545109,3223.213675,3200
122391,5633.867521,2159.433761,3200
122392,5647.267833,2859.409825,3200
122393,5635.652495,1494.390018,3200
122394,5653.566094,2820.0941,3200
122395,5650.676245,2785.568966,3200
122396,5658.017588,1876.839196,3200
122397,5663.926355,1495.151459,3200
122398,5660.828862,3241.93987,3200
122399,5670.115195,2517.576522,3200
122400,5665.126449,2748.075869,3200
122401,5667.254762,2707.374603,3200
122402,5672.352283,3277.11836,3200
122403,5673.032895,3310.731203,3200
122404,5681.722005,2786.88567,3200
122405,5688.0545,2688.464905,3200
122406,5676.021978,2854.497253,3200
122407,5692.023432,2823.761905,3200
122408,5689.83608,2746.555074,3200
122409,5680.02449,2659.363265,3200
122410,5709.739896,2652.926943,3200
122411,5701.475728,1513.65534,3200
122412,5704.634749,2023.742857,3200
122413,5697.731156,1996.834171,3200
122414,5705.719525,2375.709817,3200
122415,5718.301273,2783.229844,3200
122416,5719.691027,2745.445731,3200
122417,5722.79198,2708.89056,3200
122418,5726.515942,1422.095652,3200
122419,5726.0,2046.0,3200
122420,5726.020231,3283.812139,3200
122421,5740.133989,2637.381529,3200
122422,5739.102119,3273.250482,3200
122423,5730.470339,2814.741525,3200
122424,5743.735699,3099.366401,3200
122425,5743.975588,2604.014467,3200
122426,5745.434625,2826.361985,3200
122427,5741.664311,3222.566549,3200
122428,5740.75507,1624.953198,3200
122429,5753.210762,1427.024984,3200
122430,5758.840977,2710.629541,3200
122431,5755.931532,2579.659459,3200
122432,5754.858684,3158.631068,3200
122433,5752.182137,2331.604203,3200
122434,5755.751786,2190.655357,3200
122435,5769.407105,2070.450786,3200
122436,5781.429785,2540.555009,3200
122437,5757.5,3198.0,3200
122438,5779.053285,2629.251825,3200
122439,5764.311741,1831.404858,3200
122440,5772.08479,2448.542832,3200
122441,5774.859312,2480.712551,3200
122442,5781.301454,2661.090283,3200
122443,5787.988401,2583.34797,3200
122444,5780.969626,1578.544393,3200
122445,5791.298392,2739.843087,3200
122446,5794.085512,2696.327208,3200
122447,5795.050524,1225.21449,3200
122448,5803.065704,1536.730686,3200
122449,5810.650927,2902.623103,3200
122450,5817.771445,2603.637485,3200
122451,5817.431489,2554.619236,3200
122452,5814.585952,3179.68207,3200
122453,5822.298516,2650.500297,3200
122454,5832.111356,2438.99118,3200
122455,5832.503759,2681.011815,3200
122456,5834.769637,2742.013201,3200
122457,5838.731669,2799.907956,3200
122458,5845.866536,2542.719401,3200
122459,5851.046819,2619.246098,3200
122460,5852.566879,3198.734076,3200
122461,5862.542322,1525.458427,3200
122462,5864.764816,2502.790393,3200
122463,5865.481672,1921.508798,3200
122464,5863.290323,2672.301843,3200
122465,5866.247934,1788.430785,3200
122466,5876.664521,2548.497854,3200
122467,5874.399359,2699.282692,3200
122468,5882.478621,2586.726897,3200
122469,5895.887289,2621.539762,3200
122470,5896.810203,2660.5994,3200
122471,5898.533109,2444.326038,3200
122472,5904.3472,2504.019733,3200
122473,5894.225049,1316.238748,3200
122474,5899.33781,3114.960744,3200
122475,5904.888611,3145.810388,3200
122476,5903.743485,2813.740228,3200
122477,5911.250272,2564.155604,3200
122478,5907.006346,1446.060743,3200
122479,5915.710851,2942.10111,3200
122480,5927.857428,1796.672885,3200
122481,5913.919065,2245.958633,3200
122482,5927.304258,2470.203297,3200
122483,5929.959576,2628.901922,3200
122484,5933.469762,2519.953564,3200
122485,5932.557803,1142.469171,3200
122486,5928.840278,2848.18287,3200
122487,5938.179019,2406.216648,3200
122488,5947.474278,2582.558844,3200
122489,5943.578125,2550.820833,3200
122490,5945.804243,2971.081967,3200
122491,5949.911713,3027.73951,3200
122492,5962.819286,2461.176538,3200
122493,5960.522222,2375.849206,3200
122494,5961.067712,2631.671418,3200
122495,5957.643678,1264.195402,3200
122496,5963.417699,2517.368142,3200
122497,5973.717111,2047.466036,3200
122498,5970.912442,2414.35023,3200
122499,5974.826291,2401.962441,3200
122500,5987.784919,2546.090587,3200
122501,5989.996439,2431.055556,3200
122502,5981.960912,2385.713355,3200
122503,5989.563032,2586.77598,3200
122504,5988.236133,2095.521395,3200
122505,5994.267763,2352.126316,3200
122506,5995.038136,2390.105932,3200
122507,6008.090152,2505.307692,3200
122508,5996.630852,2193.866462,3200
122509,5998.812727,2952.187273,3200
122510,6003.921519,1521.971308,3200
122511,6005.20888,1201.982846,3200
122512,6003.997748,2457.47973,3200
122513,6014.443338,1579.069678,3200
122514,6021.854218,2408.606079,3200
122515,6024.187679,2320.999284,3200
122516,6023.778113,2360.582642,3200
122517,6040.563098,1189.505258,3200
122518,6020.5,1292.0,3200
122519,6033.599006,2446.348799,3200
122520,6036.112406,2485.800167,3200
122521,6026.110256,2240.617949,3200
122522,6042.600495,2280.969697,3200
122523,6043.89922,1074.862159,3200
122524,6051.420182,2356.57651,3200
122525,6056.737795,2397.556693,3200
122526,6057.255621,1029.038612,3200
122527,6043.431095,2868.678445,3200
122528,6069.779295,2449.843612,3200
122529,6059.027523,2889.699541,3200
122530,6075.347024,2267.482143,3200
122531,6072.722257,2317.285803,3200
122532,6077.54047,3012.700609,3200
122533,6079.478927,3042.616858,3200
122534,6080.646414,1101.173307,3200
122535,6075.334545,2231.341818,3200
122536,6081.550523,2487.393728,3200
122537,6096.990836,2368.454447,3200
122538,6091.08096,1772.607946,3200
122539,6087.853288,2217.365936,3200
122540,6103.375141,2253.677966,3200
122541,6097.541076,1197.723796,3200
122542,6110.956066,2331.621639,3200
122543,6109.914976,3040.788406,3200
122544,6107.532193,2283.599598,3200
122545,6110.869253,2198.22342,3200
122546,6109.599765,1094.960094,3200
122547,6111.244963,2406.323436,3200
122548,6106.55102,1177.959184,3200
122549,6118.735632,2586.793708,3200
122550,6122.865896,2844.119653,3200
122551,6130.70273,2234.158241,3200
122552,6110.0,2552.0,3200
122553,6128.759531,2956.058065,3200
122554,6125.420613,2442.23468,3200
122555,6124.267434,2763.757009,3200
122556,6136.226033,2374.664069,3200
122557,6145.645673,2293.895192,3200
122558,6139.786784,3009.693392,3200
122559,6148.844556,2196.290831,3200
122560,6135.735695,2416.141689,3200
122561,6146.787949,1731.239861,3200
122562,6153.960285,2405.153768,3200
122563,6160.91033,2337.426112,3200
122564,6163.68196,1531.248056,3200
122565,6164.803906,1490.847844,3200
122566,6160.5504,2463.2416,3200
122567,6168.484938,2164.293167,3200
122568,6172.386883,2249.529265,3200
122569,6171.965986,2872.180758,3200
122570,6169.790476,2670.190476,3200
122571,6182.443038,2660.253165,3200
122572,6186.452983,2848.352882,3200
122573,6190.050395,2108.295455,3200
122574,6192.425942,2135.829974,3200
122575,6193.32291,2209.660095,3200
122576,6183.454545,2318.893939,3200
122577,6190.278459,2288.681261,3200
122578,6203.416964,2173.374198,3200
122579,6197.059091,2272.672727,3200
122580,6208.46034,922.867564,3200
122581,6213.553273,2342.636072,3200
122582,6215.536543,2944.567498,3200
122583,6213.443486,1268.284728,3200
122584,6220.174185,2738.694236,3200
122585,6225.940047,2286.566938,3200
122586,6224.431324,2080.924901,3200
122587,6219.992933,1248.936396,3200
122588,6221.253968,1073.74127,3200
122589,6220.793781,2861.927987,3200
122590,6228.42728,2235.836473,3200
122591,6217.428571,2990.216749,3200
122592,6224.52968,2164.273973,3200
122593,6234.679875,2137.796142,3200
122594,6233.112013,2770.930195,3200
122595,6255.237633,2102.378274,3200
122596,6261.607501,2223.959324,3200
122597,6256.052137,1152.823077,3200
122598,6241.248826,2193.760563,3200
122599,6259.236512,1480.831242,3200
122600,6257.360092,2167.56422,3200
122601,6253.872011,1515.672293,3200
122602,6250.502242,1743.130045,3200
122603,6263.911063,2071.446855,3200
122604,6253.293651,1943.440476,3200
122605,6263.712871,2880.466172,3200
122606,6265.328947,1058.880482,3200
122607,6266.7035,1558.531229,3200
122608,6269.34083,1933.598616,3200
122609,6271.587164,1121.34085,3200
122610,6266.64,2200.312,3200
122611,6275.387548,2142.412325,3200
122612,6277.888889,834.392593,3200
122613,6272.841706,2832.61327,3200
122614,6292.549769,2009.974537,3200
122615,6286.841338,2272.932247,3200
122616,6290.591643,2108.988604,3200
122617,6288.284884,2176.87936,3200
122618,6292.945836,2051.403521,3200
122619,6302.45,2623.539216,3200
122620,6312.680764,2146.683492,3200
122621,6313.143198,2901.123309,3200
122622,6311.535439,1276.762712,3200
122623,6319.376717,2185.110629,3200
122624,6312.003444,1844.154994,3200
122625,6323.138423,2060.484899,3200
122626,6318.356843,1659.935348,3200
122627,6319.224922,2489.967085,3200
122628,6334.808423,2014.315871,3200
122629,6331.260108,1850.481132,3200
122630,6319.909091,2611.501818,3200
122631,6317.296137,2728.399142,3200
122632,6331.086355,1969.692815,3200
122633,6331.400598,2737.638266,3200
122634,6340.125214,2084.005718,3200
122635,6339.27957,1687.821685,3200
122636,6343.860265,2628.722873,3200
122637,6336.170279,759.585139,3200
122638,6340.234153,779.69599,3200
122639,6353.530992,2822.161846,3200
122640,6353.446637,2196.355263,3200
122641,6344.415138,1926.940367,3200
122642,6353.624916,2451.105051,3200
122643,6352.798214,2792.948214,3200
122644,6368.871274,1714.70393,3200
122645,6364.643934,1957.064918,3200
122646,6366.843934,2134.407803,3200
122647,6368.525,2872.491406,3200
122648,6376.560098,2035.111043,3200
122649,6380.655172,1997.134263,3200
122650,6379.070916,2085.503586,3200
122651,6388.085938,772.098958,3200
122652,6401.120239,1963.767737,3200
122653,6400.848243,1922.971778,3200
122654,6392.10585,1176.598886,3200
122655,6410.238532,2084.127735,3200
122656,6411.312376,2041.59497,3200
122657,6417.705009,2126.191558,3200
122658,6400.639257,1154.360743,3200
122659,6409.08006,2467.608761,3200
122660,6410.856429,753.601748,3200
122661,6409.966284,897.649808,3200
122662,6415.204046,1205.08883,3200
122663,6419.852555,1997.960584,3200
122664,6420.724846,1747.373032,3200
122665,6412.0,2766.0,3200
122666,6418.631579,2627.088346,3200
122667,6418.328431,771.436275,3200
122668,6424.773216,1237.641251,3200
122669,6427.107143,2437.631696,3200
122670,6438.15967,1962.43928,3200
122671,6438.42066,1905.730554,3200
122672,6436.881495,693.522334,3200
122673,6441.371315,2722.36678,3200
122674,6437.5,2241.0,3200
122675,6443.189637,2767.985492,3200
122676,6446.351138,2030.916813,3200
122677,6437.0,2222.0,3200
122678,6444.012097,1308.427419,3200
122679,6446.858115,1869.539359,3200
122680,6443.391714,1050.59887,3200
122681,6462.703704,1179.032764,3200
122682,6447.016086,2278.018767,3200
122683,6464.120424,1997.688594,3200
122684,6458.552542,2292.538983,3200
122685,6455.313433,619.735323,3200
122686,6455.966667,1777.847312,3200
122687,6456.143251,2312.347107,3200
122688,6469.550216,1935.452249,3200
122689,6465.303412,1581.245549,3200
122690,6466.793203,2075.671728,3200
122691,6458.530172,2052.099138,3200
122692,6474.021348,1848.30954,3200
122693,6473.578462,1538.223846,3200
122694,6475.799719,2682.309909,3200
122695,6476.291627,1890.002822,3200
122696,6478.657426,2767.953795,3200
122697,6474.594146,2548.252683,3200
122698,6474.721763,1792.099174,3200
122699,6484.554783,2604.91913,3200
122700,6477.826255,1910.528958,3200
122701,6476.811847,1962.501742,3200
122702,6484.958711,1033.440081,3200
122703,6490.461612,2520.351248,3200
122704,6496.212358,2050.772017,3200
122705,6500.283604,1978.041359,3200
122706,6501.186616,2010.405278,3200
122707,6492.964552,1766.932836,3200
122708,6510.735567,1831.607983,3200
122709,6503.209302,1793.277846,3200
122710,6492.273469,1807.232653,3200
122711,6517.38581,1877.263644,3200
122712,6509.094273,2382.859605,3200
122713,6512.340713,1399.25108,3200
122714,6511.346095,1649.486217,3200
122715,6515.383679,980.032928,3200
122716,6516.606991,596.272805,3200
122717,6525.599318,1179.189258,3200
122718,6533.908213,1922.521135,3200
122719,6530.735614,1780.227061,3200
122720,6522.044543,2698.975501,3200
122721,6533.93918,2633.041018,3200
122722,6528.915912,2603.482536,3200
122723,6533.965015,2191.268222,3200
122724,6545.094221,1744.038526,3200
122725,6540.898921,1318.07949,3200
122726,6532.127753,1848.920705,3200
122727,6546.691612,2456.987664,3200
122728,6549.175068,642.982024,3200
122729,6553.085878,1892.718511,3200
122730,6550.062739,1818.282326,3200
122731,6552.099327,2558.273569,3200
122732,6557.232836,2259.959701,3200
122733,6555.587224,579.678133,3200
122734,6567.201748,1939.571621,3200
122735,6565.43769,2017.525836,3200
122736,6590.102241,1791.212885,3200
122737,6557.994382,598.985955,3200
122738,6557.306452,2532.419355,3200
122739,6561.826484,2693.34551,3200
122740,6558.004202,1706.445378,3200
122741,6571.098413,581.180952,3200
122742,6580.338617,1731.181556,3200
122743,6564.957726,2071.669096,3200
122744,6574.486177,1981.65205,3200
122745,6567.539655,1291.684483,3200
122746,6569.271028,2086.85514,3200
122747,6571.581218,932.115482,3200
122748,6580.442492,1832.666933,3200
122749,6582.106637,1684.45563,3200
122750,6579.503759,632.538847,3200
122751,6603.115816,1855.964508,3200
122752,6603.111849,1708.058693,3200
122753,6590.192233,2674.840777,3200
122754,6601.652204,1931.836088,3200
122755,6589.5,2609.0,3200
122756,6596.420491,2533.533618,3200
122757,6598.658845,1509.120939,3200
122758,6598.510896,1526.273608,3200
122759,6608.379696,1648.63789,3200
122760,6607.803063,1740.691466,3200
122761,6623.199275,2518.950483,3200
122762,6620.502439,1729.639024,3200
122763,6626.815951,1762.179448,3200
122764,6629.368605,1691.891381,3200
122765,6629.801995,2085.94551,3200
122766,6640.894236,1875.853832,3200
122767,6639.320513,1656.619658,3200
122768,6628.5625,1838.246324,3200
122769,6643.160526,1945.961184,3200
122770,6631.5,2047.5,3200
122771,6638.834158,2397.180693,3200
122772,6652.735655,1600.032859,3200
122773,6650.209642,1819.975081,3200
122774,6648.985507,2118.080268,3200
122775,6654.070694,1718.673522,3200
122776,6658.243004,1758.843888,3200
122777,6650.990698,2489.376744,3200
122778,6663.858605,2598.193858,3200
122779,6660.264755,2472.057336,3200
122780,6666.132231,1637.426079,3200
122781,6665.817195,1676.16611,3200
122782,6664.653687,631.311516,3200
122783,6684.274941,1581.946604,3200
122784,6675.111052,1529.674775,3200
122785,6674.843346,910.206844,3200
122786,6684.163051,1836.501749,3200
122787,6694.899492,1656.849746,3200
122788,6691.853509,2485.609649,3200
122789,6699.623007,1684.158314,3200
122790,6688.433333,1761.962963,3200
122791,6697.544702,2329.67053,3200
122792,6699.018127,2571.480363,3200
122793,6705.460539,1750.891365,3200
122794,6715.84962,1549.881404,3200
122795,6706.616792,885.655544,3200
122796,6701.0,1265.5,3200
122797,6710.346921,2195.633998,3200
122798,6723.632884,1829.871159,3200
122799,6737.299683,1477.366682,3200
122800,6726.36143,1597.706258,3200
122801,6724.213899,1783.920578,3200
122802,6725.364598,1443.714386,3200
122803,6729.395362,1645.339367,3200
122804,6729.698234,2307.364366,3200
122805,6735.036876,1746.156905,3200
122806,6732.042657,2380.625175,3200
122807,6734.980861,2112.804625,3200
122808,6741.330375,1514.786348,3200
122809,6744.222093,1688.118605,3200
122810,6733.0,2468.0,3200
122811,6752.877057,1577.436592,3200
122812,6755.159544,1800.109687,3200
122813,6759.431243,2324.60066,3200
122814,6761.353684,1546.975789,3200
122815,6773.639192,1433.126638,3200
122816,6764.506394,1635.273657,3200
122817,6778.901379,1661.192414,3200
122818,6773.895307,1626.779783,3200
122819,6782.032766,1489.214871,3200
122820,6785.906137,1535.753069,3200
122821,6788.996078,1577.790588,3200
122822,6795.735143,1725.216434,3200
122823,6794.509671,1611.265957,3200
122824,6797.765313,2116.395229,3200
122825,6802.835979,1402.221046,3200
122826,6804.923676,2163.945483,3200
122827,6813.108225,1689.162028,3200
122828,6810.823232,815.592593,3200
122829,6814.516229,1501.383308,3200
122830,6818.728731,1635.3947,3200
122831,6807.65358,1326.630485,3200
122832,6820.050706,1548.797818,3200
122833,6810.5179,1468.711217,3200
122834,6811.526087,1448.43913,3200
122835,6824.486216,860.66249,3200
122836,6822.889587,1373.394075,3200
122837,6829.609329,1598.930029,3200
122838,6833.711022,1445.056452,3200
122839,6836.794076,1345.658674,3200
122840,6822.911504,1927.663717,3200
122841,6835.543883,2072.597074,3200
122842,6841.861084,1925.324138,3200
122843,6840.118919,2258.222703,3200
122844,6842.228117,2324.83466,3200
122845,6846.434648,2035.78809,3200
122846,6847.283129,1722.302521,3200
122847,6847.908636,1390.072591,3200
122848,6840.6121,1573.419929,3200
122849,6859.09782,964.481127,3200
122850,6845.966926,1513.92607,3200
122851,6854.501908,2232.02958,3200
122852,6857.175231,1625.044796,3200
122853,6856.85752,1228.573439,3200
122854,6850.916535,1080.477165,3200
122855,6847.881967,631.918033,3200
122856,6861.66129,1416.016129,3200
122857,6863.125654,650.907068,3200
122858,6850.743478,660.486957,3200
122859,6864.609862,1342.661349,3200
122860,6862.446117,1492.373217,3200
122861,6863.611313,1583.3314,3200
122862,6862.586895,2094.252849,3200
122863,6862.994664,1447.588047,3200
122864,6857.776567,676.99455,3200
122865,6867.197461,2157.200282,3200
122866,6871.936571,2258.784936,3200
122867,6867.802198,1071.406593,3200
122868,6878.266433,1388.584575,3200
122869,6872.395131,2134.904494,3200
122870,6886.501594,1469.344315,3200
122871,6886.858779,2078.128499,3200
122872,6890.697253,1326.470037,3200
122873,6896.629213,1505.367275,3200
122874,6897.566171,1437.290163,3200
122875,6897.09,2254.031667,3200
122876,6897.611709,2333.984522,3200
122877,6907.491042,1388.32714,3200
