Label,X,Y,Z
4768,99,86,66
4769,101,86,66
4770,155,86,66
4771,149,87,66
4772,153,88,66
4773,159,89,66
4774,177,89,66
4775,124,91,66
4776,137,91,66
4777,106,93,66
4778,117,93,66
4779,111,95,66
4780,148,96,66
4781,84,98,66
4782,166,98,66
4783,148,100,66
4784,137,102,66
4785,151,102,66
4786,127,104,66
4787,80,106,66
4788,121,106,66
4789,92,108,66
4790,118,108,66
4791,167,108,66
4792,96,109,66
4793,120,109,66
4794,82,111,66
4795,135,112,66
4796,148,112,66
4797,133,114,66
4798,173,114,66
4799,101,115,66
4800,81,116,66
4801,123,116,66
4802,149,117,66
4803,161,118,66
4804,106,120,66
4805,115,120,66
4806,105,122,66
4807,151,122,66
4808,135,124,66
4809,154,124,66
4810,175,125,66
4811,168,127,66
4812,84,128,66
4813,134,129,66
4814,174,129,66
4815,147,131,66
4816,118,132,66
4817,123,133,66
4818,162,134,66
4819,171,134,66
4820,100,136,66
4821,94,137,66
4822,82,139,66
4823,164,140,66
4824,135,142,66
4825,130,143,66
4826,88,145,66
4827,97,147,66
4828,87,148,66
4829,128,148,66
4830,105,150,66
4831,145,151,66
4832,92,152,66
4833,119,152,66
4834,158,153,66
4835,89,156,66
4836,139,157,66
4837,110,159,66
4838,91,161,66
4839,146,161,66
4840,117,162,66
4841,117,164,66
4842,135,164,66
4843,135,165,66
4844,113,166,66
4845,157,168,66
4846,119,169,66
4847,154,170,66
4848,127,171,66
4849,108,174,66
4850,102,175,66
4851,113,175,66
4852,132,176,66
4853,137,178,66
4854,118,179,66
4855,133,183,66
4856,125,185,66
4857,113,64,67
4858,133,65,67
4859,114,68,67
4860,106,69,67
4861,140,69,67
4862,157,69,67
4863,129,70,67
4864,140,72,67
4865,139,73,67
4866,155,73,67
4867,142,74,67
4868,151,75,67
4869,146,77,67
4870,151,79,67
4871,153,81,67
4872,163,82,67
4873,106,83,67
4874,98,85,67
4875,150,86,67
4876,149,87,67
4877,157,87,67
4878,160,87,67
4879,146,88,67
4880,163,88,67
4881,96,90,67
4882,121,91,67
4883,95,92,67
4884,98,93,67
4885,125,94,67
4886,156,95,67
4887,99,96,67
4888,135,96,67
4889,140,96,67
4890,125,98,67
4891,141,99,67
4892,118,101,67
4893,155,101,67
4894,172,101,67
4895,113,102,67
4896,176,102,67
4897,172,104,67
4898,140,105,67
4899,152,106,67
4900,170,107,67
4901,92,109,67
4902,157,109,67
4903,133,110,67
4904,154,111,67
4905,112,112,67
4906,133,113,67
4907,103,114,67
4908,83,116,67
4909,94,117,67
4910,108,117,67
4911,80,118,67
4912,168,119,67
4913,127,121,67
4914,117,122,67
4915,89,124,67
4916,115,124,67
4917,168,124,67
4918,110,125,67
4919,164,125,67
4920,147,126,67
4921,148,126,67
4922,138,128,67
4923,162,129,67
4924,134,130,67
4925,90,132,67
4926,176,132,67
4927,97,134,67
4928,119,134,67
4929,111,135,67
4930,148,135,67
4931,177,135,67
4932,172,136,67
4933,115,137,67
4934,165,137,67
4935,156,139,67
4936,130,141,67
4937,125,142,67
4938,123,144,67
4939,96,145,67
4940,146,145,67
4941,115,147,67
4942,136,148,67
4943,139,149,67
4944,153,151,67
4945,130,152,67
4946,118,153,67
4947,107,154,67
4948,111,154,67
4949,147,155,67
4950,95,156,67
4951,135,157,67
4952,146,159,67
4953,141,161,67
4954,154,163,67
4955,114,165,67
4956,109,167,67
4957,115,168,67
4958,147,170,67
4959,106,172,67
4960,155,172,67
4961,137,175,67
4962,123,178,67
4963,113,179,67
4964,113,183,67
4965,118,183,67
4966,117,63,68
4967,107,67,68
4968,99,70,68
4969,109,70,68
4970,139,71,68
4971,132,74,68
4972,102,77,68
4973,109,77,68
4974,164,77,68
4975,99,80,68
4976,92,82,68
4977,97,84,68
4978,160,84,68
4979,135,86,68
4980,102,87,68
4981,163,87,68
4982,113,89,68
4983,129,89,68
4984,156,90,68
4985,122,92,68
4986,163,93,68
4987,162,95,68
4988,107,97,68
4989,150,98,68
4990,93,100,68
4991,86,102,68
4992,143,102,68
4993,176,103,68
4994,179,103,68
4995,124,105,68
4996,114,107,68
4997,170,108,68
4998,104,110,68
4999,100,111,68
5000,150,111,68
5001,151,112,68
5002,94,114,68
5003,123,114,68
5004,142,114,68
5005,119,116,68
5006,117,117,68
5007,104,119,68
5008,149,119,68
5009,122,120,68
5010,84,121,68
5011,122,122,68
5012,164,123,68
5013,155,125,68
5014,104,127,68
5015,157,128,68
5016,166,128,68
5017,129,129,68
5018,81,130,68
5019,119,130,68
5020,147,131,68
5021,131,132,68
5022,114,133,68
5023,124,134,68
5024,130,136,68
5025,159,137,68
5026,127,138,68
5027,131,139,68
5028,117,141,68
5029,160,141,68
5030,86,142,68
5031,109,142,68
5032,152,142,68
5033,155,144,68
5034,101,145,68
5035,102,145,68
5036,109,147,68
5037,117,149,68
5038,148,150,68
5039,104,151,68
5040,104,152,68
5041,154,153,68
5042,160,155,68
5043,103,157,68
5044,92,159,68
5045,102,159,68
5046,154,160,68
5047,150,162,68
5048,142,164,68
5049,112,166,68
5050,155,166,68
5051,133,167,68
5052,136,167,68
5053,138,167,68
5054,119,170,68
5055,105,173,68
5056,129,176,68
5057,117,180,68
5058,142,183,68
5059,118,184,68
5060,130,66,69
5061,147,69,69
5062,96,72,69
5063,120,73,69
5064,147,74,69
5065,112,77,69
5066,147,78,69
5067,95,80,69
5068,96,80,69
5069,154,80,69
5070,148,81,69
5071,98,83,69
5072,134,83,69
5073,105,85,69
5074,113,85,69
5075,146,85,69
5076,124,86,69
5077,165,86,69
5078,156,88,69
5079,169,88,69
5080,155,89,69
5081,152,90,69
5082,164,91,69
5083,110,93,69
5084,138,94,69
5085,146,95,69
5086,92,96,69
5087,87,98,69
5088,110,99,69
5089,110,100,69
5090,150,100,69
5091,164,101,69
5092,123,102,69
5093,82,104,69
5094,118,104,69
5095,164,105,69
5096,121,106,69
5097,105,108,69
5098,157,109,69
5099,177,110,69
5100,131,111,69
5101,97,113,69
5102,137,113,69
5103,148,113,69
5104,182,114,69
5105,141,116,69
5106,96,117,69
5107,181,118,69
5108,148,120,69
5109,145,122,69
5110,140,123,69
5111,89,124,69
5112,155,124,69
5113,175,124,69
5114,99,126,69
5115,164,127,69
5116,95,129,69
5117,84,131,69
5118,117,131,69
5119,111,133,69
5120,118,135,69
5121,169,135,69
5122,119,137,69
5123,90,139,69
5124,124,140,69
5125,157,141,69
5126,117,143,69
5127,146,144,69
5128,147,145,69
5129,98,147,69
5130,107,149,69
5131,108,150,69
5132,152,151,69
5133,156,153,69
5134,172,154,69
5135,148,155,69
5136,140,156,69
5137,167,156,69
5138,135,158,69
5139,115,159,69
5140,160,160,69
5141,100,163,69
5142,157,164,69
5143,148,166,69
5144,154,166,69
5145,114,168,69
5146,116,170,69
5147,155,172,69
5148,159,173,69
5149,107,175,69
5150,142,176,69
5151,123,179,69
5152,140,183,69
5153,128,184,69
5154,138,68,70
5155,143,69,70
5156,106,71,70
5157,99,72,70
5158,116,73,70
5159,119,73,70
5160,106,76,70
5161,120,78,70
5162,164,78,70
5163,150,79,70
5164,128,81,70
5165,132,82,70
5166,159,82,70
5167,141,84,70
5168,91,85,70
5169,167,85,70
5170,169,87,70
5171,84,90,70
5172,100,91,70
5173,83,93,70
5174,91,94,70
5175,115,95,70
5176,124,95,70
5177,134,97,70
5178,86,99,70
5179,172,100,70
5180,93,101,70
5181,176,102,70
5182,97,103,70
5183,101,103,70
5184,93,104,70
5185,145,104,70
5186,113,105,70
5187,168,106,70
5188,103,108,70
5189,85,110,70
5190,129,110,70
5191,89,111,70
5192,137,111,70
5193,123,112,70
5194,130,112,70
5195,181,112,70
5196,111,114,70
5197,89,116,70
5198,130,117,70
5199,81,118,70
5200,154,119,70
5201,166,120,70
5202,95,121,70
5203,143,121,70
5204,103,122,70
5205,104,124,70
5206,107,124,70
5207,156,125,70
5208,137,126,70
5209,168,127,70
5210,86,129,70
5211,88,131,70
5212,110,131,70
5213,170,131,70
5214,98,133,70
5215,140,134,70
5216,149,136,70
5217,164,137,70
5218,170,137,70
5219,97,138,70
5220,131,139,70
5221,137,139,70
5222,141,139,70
5223,149,140,70
5224,101,142,70
5225,108,142,70
5226,107,144,70
5227,109,144,70
5228,98,146,70
5229,147,147,70
5230,91,149,70
5231,109,150,70
5232,123,150,70
5233,117,152,70
5234,165,153,70
5235,167,153,70
5236,97,156,70
5237,152,157,70
5238,157,159,70
5239,119,161,70
5240,155,162,70
5241,119,163,70
5242,150,165,70
5243,121,168,70
5244,102,169,70
5245,131,170,70
5246,127,172,70
5247,146,173,70
5248,124,175,70
5249,143,176,70
5250,147,178,70
5251,131,184,70
5252,137,69,71
5253,131,71,71
5254,107,73,71
5255,161,75,71
5256,111,77,71
5257,107,78,71
5258,106,80,71
5259,151,81,71
5260,132,82,71
5261,158,84,71
5262,142,86,71
5263,137,88,71
5264,150,90,71
5265,117,91,71
5266,139,91,71
5267,141,93,71
5268,154,93,71
5269,170,94,71
5270,144,95,71
5271,147,97,71
5272,168,98,71
5273,130,100,71
5274,153,101,71
5275,107,102,71
5276,133,102,71
5277,164,103,71
5278,91,105,71
5279,172,106,71
5280,156,108,71
5281,130,109,71
5282,148,110,71
5283,123,112,71
5284,142,113,71
5285,168,113,71
5286,152,115,71
5287,179,116,71
5288,150,117,71
5289,95,118,71
5290,114,119,71
5291,120,119,71
5292,97,121,71
5293,94,123,71
5294,95,125,71
5295,132,126,71
5296,103,128,71
5297,94,129,71
5298,104,129,71
5299,148,130,71
5300,137,131,71
5301,88,133,71
5302,91,133,71
5303,122,133,71
5304,98,135,71
5305,117,135,71
5306,104,136,71
5307,167,136,71
5308,123,138,71
5309,156,139,71
5310,167,139,71
5311,98,141,71
5312,157,142,71
5313,165,143,71
5314,137,145,71
5315,155,146,71
5316,139,147,71
5317,115,148,71
5318,104,149,71
5319,122,150,71
5320,107,152,71
5321,92,153,71
5322,145,153,71
5323,157,155,71
5324,149,157,71
5325,147,159,71
5326,100,162,71
5327,121,162,71
5328,151,163,71
5329,107,164,71
5330,138,164,71
5331,108,166,71
5332,137,167,71
5333,135,168,71
5334,134,171,71
5335,146,171,71
5336,127,174,71
5337,156,174,71
5338,136,176,71
5339,152,176,71
5340,152,177,71
5341,119,182,71
5342,102,70,72
5343,129,72,72
5344,114,74,72
5345,116,75,72
5346,140,75,72
5347,160,77,72
5348,162,77,72
5349,99,78,72
5350,121,80,72
5351,129,81,72
5352,147,82,72
5353,126,83,72
5354,111,84,72
5355,145,85,72
5356,151,86,72
5357,101,88,72
5358,155,89,72
5359,152,90,72
5360,106,92,72
5361,163,93,72
5362,118,94,72
5363,142,94,72
5364,92,95,72
5365,152,96,72
5366,172,97,72
5367,120,98,72
5368,131,100,72
5369,93,101,72
5370,130,101,72
5371,83,103,72
5372,150,103,72
5373,98,105,72
5374,163,106,72
5375,145,108,72
5376,94,109,72
5377,144,109,72
5378,176,110,72
5379,169,112,72
5380,111,113,72
5381,121,114,72
5382,114,115,72
5383,159,116,72
5384,140,118,72
5385,109,120,72
5386,83,121,72
5387,132,121,72
5388,103,122,72
5389,121,123,72
5390,95,125,72
5391,135,125,72
5392,124,126,72
5393,121,127,72
5394,130,129,72
5395,103,130,72
5396,96,131,72
5397,132,132,72
5398,87,134,72
5399,140,135,72
5400,117,136,72
5401,157,136,72
5402,151,138,72
5403,162,140,72
5404,88,141,72
5405,95,143,72
5406,136,143,72
5407,116,145,72
5408,164,145,72
5409,109,146,72
5410,88,147,72
5411,92,149,72
5412,139,150,72
5413,162,151,72
5414,113,153,72
5415,147,155,72
5416,96,158,72
5417,133,159,72
5418,140,159,72
5419,164,161,72
5420,125,163,72
5421,133,164,72
5422,120,165,72
5423,107,167,72
5424,160,168,72
5425,107,170,72
5426,119,172,72
5427,147,172,72
5428,108,175,72
5429,130,177,72
5430,119,179,72
5431,123,183,72
5432,114,67,73
5433,104,71,73
5434,112,73,73
5435,131,75,73
5436,126,78,73
5437,140,78,73
5438,111,80,73
5439,124,80,73
5440,156,81,73
5441,106,84,73
5442,119,85,73
5443,123,87,73
5444,127,87,73
5445,168,88,73
5446,166,89,73
5447,109,92,73
5448,129,93,73
5449,129,94,73
5450,118,96,73
5451,167,96,73
5452,171,96,73
5453,106,98,73
5454,110,98,73
5455,96,100,73
5456,174,100,73
5457,125,101,73
5458,162,101,73
5459,98,102,73
5460,106,104,73
5461,141,104,73
5462,174,105,73
5463,118,106,73
5464,132,107,73
5465,90,109,73
5466,95,110,73
5467,91,112,73
5468,152,112,73
5469,137,114,73
5470,124,115,73
5471,159,115,73
5472,154,116,73
5473,149,117,73
5474,98,118,73
5475,85,119,73
5476,98,120,73
5477,116,120,73
5478,176,120,73
5479,160,121,73
5480,88,123,73
5481,108,123,73
5482,122,124,73
5483,172,124,73
5484,133,125,73
5485,82,126,73
5486,118,127,73
5487,167,128,73
5488,169,128,73
5489,157,129,73
5490,139,130,73
5491,151,132,73
5492,135,134,73
5493,99,135,73
5494,94,137,73
5495,106,137,73
5496,136,138,73
5497,170,139,73
5498,104,141,73
5499,162,142,73
5500,92,145,73
5501,109,146,73
5502,116,147,73
5503,136,148,73
5504,104,150,73
5505,143,150,73
5506,168,151,73
5507,169,153,73
5508,135,155,73
5509,100,158,73
5510,107,158,73
5511,150,158,73
5512,117,160,73
5513,137,161,73
5514,144,161,73
5515,107,164,73
5516,129,165,73
5517,145,168,73
5518,127,169,73
5519,139,171,73
5520,119,172,73
5521,111,176,73
5522,127,177,73
5523,142,179,73
5524,127,70,74
5525,128,71,74
5526,120,73,74
5527,157,75,74
5528,96,79,74
5529,138,81,74
5530,122,83,74
5531,119,84,74
5532,131,86,74
5533,165,87,74
5534,144,88,74
5535,113,89,74
5536,140,89,74
5537,161,90,74
5538,98,91,74
5539,121,92,74
5540,144,93,74
5541,126,94,74
5542,163,94,74
5543,108,95,74
5544,136,96,74
5545,146,96,74
5546,115,98,74
5547,124,99,74
5548,150,100,74
5549,92,101,74
5550,145,102,74
5551,88,103,74
5552,99,105,74
5553,108,107,74
5554,96,108,74
5555,154,108,74
5556,175,108,74
5557,86,109,74
5558,144,110,74
5559,118,111,74
5560,124,111,74
5561,151,112,74
5562,101,113,74
5563,93,115,74
5564,171,115,74
5565,132,116,74
5566,135,117,74
5567,125,119,74
5568,153,120,74
5569,102,121,74
5570,143,122,74
5571,85,123,74
5572,150,123,74
5573,108,124,74
5574,90,126,74
5575,129,127,74
5576,97,129,74
5577,114,129,74
5578,136,129,74
5579,103,131,74
5580,129,131,74
5581,146,131,74
5582,167,131,74
5583,174,132,74
5584,92,135,74
5585,115,136,74
5586,125,137,74
5587,164,137,74
5588,96,140,74
5589,90,141,74
5590,131,141,74
5591,129,143,74
5592,147,144,74
5593,149,146,74
5594,135,147,74
5595,97,149,74
5596,122,151,74
5597,137,152,74
5598,120,153,74
5599,145,154,74
5600,107,155,74
5601,163,155,74
5602,140,156,74
5603,153,156,74
5604,110,157,74
5605,132,157,74
5606,163,157,74
5607,126,159,74
5608,147,159,74
5609,159,160,74
5610,152,162,74
5611,131,165,74
5612,154,167,74
5613,159,169,74
5614,138,172,74
5615,123,173,74
5616,134,176,74
5617,131,178,74
5618,116,69,75
5619,126,74,75
5620,107,76,75
5621,130,77,75
5622,131,79,75
5623,143,79,75
5624,158,80,75
5625,127,81,75
5626,92,83,75
5627,133,84,75
5628,130,86,75
5629,161,88,75
5630,117,89,75
5631,116,91,75
5632,123,91,75
5633,148,91,75
5634,156,93,75
5635,144,94,75
5636,130,95,75
5637,112,97,75
5638,144,98,75
5639,95,99,75
5640,108,100,75
5641,121,100,75
5642,148,100,75
5643,155,101,75
5644,132,103,75
5645,100,104,75
5646,142,104,75
5647,141,105,75
5648,108,107,75
5649,170,107,75
5650,145,109,75
5651,126,111,75
5652,98,113,75
5653,147,113,75
5654,166,114,75
5655,139,116,75
5656,174,116,75
5657,136,118,75
5658,175,119,75
5659,121,120,75
5660,121,121,75
5661,150,121,75
5662,119,122,75
5663,175,122,75
5664,152,124,75
5665,91,125,75
5666,127,126,75
5667,173,126,75
5668,137,127,75
5669,141,127,75
5670,127,128,75
5671,149,129,75
5672,171,130,75
5673,166,131,75
5674,125,133,75
5675,126,135,75
5676,151,135,75
5677,148,136,75
5678,90,138,75
5679,166,139,75
5680,92,142,75
5681,105,142,75
5682,120,144,75
5683,127,144,75
5684,133,146,75
5685,124,148,75
5686,168,148,75
5687,93,149,75
5688,107,151,75
5689,127,152,75
5690,106,154,75
5691,145,154,75
5692,138,155,75
5693,141,156,75
5694,119,158,75
5695,104,160,75
5696,107,162,75
5697,111,164,75
5698,129,164,75
5699,145,166,75
5700,127,167,75
5701,115,170,75
5702,142,171,75
5703,120,174,75
5704,127,175,75
5705,147,176,75
5706,127,177,75
5707,128,71,76
5708,143,73,76
5709,110,77,76
5710,102,79,76
5711,101,81,76
5712,97,82,76
5713,118,83,76
5714,159,84,76
5715,154,86,76
5716,136,88,76
5717,164,88,76
5718,114,91,76
5719,150,93,76
5720,151,95,76
5721,131,97,76
5722,107,99,76
5723,88,101,76
5724,111,101,76
5725,106,103,76
5726,164,103,76
5727,149,105,76
5728,104,107,76
5729,99,108,76
5730,141,108,76
5731,101,110,76
5732,124,110,76
5733,117,111,76
5734,148,111,76
5735,115,113,76
5736,127,115,76
5737,156,115,76
5738,126,117,76
5739,138,118,76
5740,149,118,76
5741,111,120,76
5742,96,122,76
5743,157,122,76
5744,120,123,76
5745,120,124,76
5746,141,125,76
5747,145,127,76
5748,145,128,76
5749,111,129,76
5750,129,129,76
5751,135,130,76
5752,164,130,76
5753,155,131,76
5754,126,132,76
5755,126,134,76
5756,158,135,76
5757,120,137,76
5758,148,139,76
5759,125,141,76
5760,106,142,76
5761,121,143,76
5762,101,145,76
5763,152,146,76
5764,127,148,76
5765,155,148,76
5766,138,149,76
5767,120,151,76
5768,137,152,76
5769,97,155,76
5770,136,156,76
5771,122,158,76
5772,151,160,76
5773,157,161,76
5774,115,163,76
5775,138,166,76
5776,121,168,76
5777,154,170,76
5778,132,174,76
5779,142,175,76
5780,118,178,76
5781,119,178,76
5782,127,178,76
5783,115,75,77
5784,111,78,77
5785,144,80,77
5786,160,82,77
5787,140,85,77
5788,127,86,77
5789,112,87,77
5790,98,88,77
5791,120,89,77
5792,151,91,77
5793,167,91,77
5794,163,93,77
5795,143,94,77
5796,140,96,77
5797,115,97,77
5798,108,99,77
5799,121,101,77
5800,169,102,77
5801,97,103,77
5802,153,104,77
5803,137,106,77
5804,85,107,77
5805,119,107,77
5806,104,109,77
5807,89,110,77
5808,93,110,77
5809,157,110,77
5810,137,112,77
5811,125,114,77
5812,152,114,77
5813,156,116,77
5814,146,118,77
5815,137,119,77
5816,100,120,77
5817,157,121,77
5818,119,123,77
5819,107,125,77
5820,166,125,77
5821,110,126,77
5822,90,127,77
5823,99,127,77
5824,121,129,77
5825,170,129,77
5826,162,130,77
5827,90,132,77
5828,166,132,77
5829,167,132,77
5830,149,134,77
5831,114,136,77
5832,144,138,77
5833,147,140,77
5834,99,142,77
5835,114,143,77
5836,156,144,77
5837,112,147,77
5838,159,149,77
5839,141,151,77
5840,141,152,77
5841,99,153,77
5842,159,154,77
5843,118,157,77
5844,130,159,77
5845,135,162,77
5846,117,164,77
5847,115,167,77
5848,143,170,77
5849,126,175,77
5850,121,177,77
5851,120,74,78
5852,132,75,78
5853,123,78,78
5854,146,79,78
5855,139,82,78
5856,145,82,78
5857,126,84,78
5858,133,86,78
5859,144,88,78
5860,155,90,78
5861,110,93,78
5862,134,94,78
5863,150,94,78
5864,165,95,78
5865,100,96,78
5866,138,96,78
5867,94,97,78
5868,134,97,78
5869,146,99,78
5870,150,99,78
5871,109,100,78
5872,130,101,78
5873,149,102,78
5874,99,103,78
5875,138,103,78
5876,158,104,78
5877,163,106,78
5878,157,108,78
5879,102,110,78
5880,160,110,78
5881,136,111,78
5882,142,112,78
5883,160,114,78
5884,108,116,78
5885,145,117,78
5886,139,118,78
5887,169,119,78
5888,131,120,78
5889,165,120,78
5890,113,121,78
5891,101,122,78
5892,131,123,78
5893,156,125,78
5894,169,127,78
5895,160,129,78
5896,98,132,78
5897,152,133,78
5898,165,133,78
5899,166,135,78
5900,117,137,78
5901,141,137,78
5902,132,139,78
5903,140,140,78
5904,162,141,78
5905,116,144,78
5906,123,146,78
5907,99,149,78
5908,141,149,78
5909,117,152,78
5910,102,153,78
5911,154,153,78
5912,113,154,78
5913,148,154,78
5914,99,156,78
5915,119,156,78
5916,138,156,78
5917,115,158,78
5918,129,160,78
5919,149,160,78
5920,154,160,78
5921,133,161,78
5922,155,161,78
5923,124,164,78
5924,144,164,78
5925,117,167,78
5926,130,170,78
5927,121,171,78
5928,125,171,78
5929,120,176,78
5930,136,76,79
5931,146,79,79
5932,137,80,79
5933,104,81,79
5934,154,83,79
5935,107,84,79
5936,153,85,79
5937,106,87,79
5938,146,87,79
5939,112,89,79
5940,161,91,79
5941,139,93,79
5942,100,94,79
5943,148,94,79
5944,125,95,79
5945,102,97,79
5946,145,97,79
5947,126,98,79
5948,133,99,79
5949,134,101,79
5950,160,101,79
5951,90,103,79
5952,114,103,79
5953,135,105,79
5954,162,106,79
5955,140,107,79
5956,123,109,79
5957,139,110,79
5958,127,111,79
5959,123,112,79
5960,107,113,79
5961,148,113,79
5962,164,114,79
5963,91,115,79
5964,160,116,79
5965,131,117,79
5966,135,117,79
5967,155,119,79
5968,103,120,79
5969,147,121,79
5970,89,124,79
5971,88,125,79
5972,126,126,79
5973,111,127,79
5974,141,129,79
5975,145,130,79
5976,150,131,79
5977,134,132,79
5978,133,133,79
5979,123,135,79
5980,108,137,79
5981,159,138,79
5982,126,141,79
5983,117,143,79
5984,99,144,79
5985,138,144,79
5986,136,146,79
5987,125,147,79
5988,154,148,79
5989,162,148,79
5990,161,149,79
5991,99,152,79
5992,139,152,79
5993,149,153,79
5994,149,154,79
5995,134,157,79
5996,135,158,79
5997,152,159,79
5998,109,163,79
5999,128,164,79
6000,132,167,79
6001,121,169,79
6002,133,172,79
6003,141,173,79
6004,117,77,80
6005,122,79,80
6006,142,81,80
6007,121,83,80
6008,117,86,80
6009,116,87,80
6010,98,88,80
6011,123,88,80
6012,108,90,80
6013,152,92,80
6014,148,94,80
6015,159,95,80
6016,165,96,80
6017,158,97,80
6018,165,98,80
6019,117,100,80
6020,119,100,80
6021,161,100,80
6022,117,101,80
6023,133,102,80
6024,110,103,80
6025,126,105,80
6026,140,105,80
6027,156,105,80
6028,127,106,80
6029,92,107,80
6030,142,107,80
6031,139,108,80
6032,155,108,80
6033,92,111,80
6034,153,112,80
6035,166,114,80
6036,112,115,80
6037,165,115,80
6038,146,116,80
6039,136,117,80
6040,133,118,80
6041,99,119,80
6042,114,119,80
6043,136,120,80
6044,120,121,80
6045,131,122,80
6046,155,124,80
6047,154,126,80
6048,120,128,80
6049,142,129,80
6050,119,130,80
6051,126,131,80
6052,106,133,80
6053,157,133,80
6054,116,135,80
6055,165,137,80
6056,118,139,80
6057,163,139,80
6058,164,141,80
6059,94,142,80
6060,136,142,80
6061,123,143,80
6062,115,146,80
6063,159,147,80
6064,141,149,80
6065,122,150,80
6066,116,151,80
6067,136,152,80
6068,101,154,80
6069,106,156,80
6070,148,156,80
6071,131,157,80
6072,112,159,80
6073,107,160,80
6074,111,162,80
6075,145,162,80
6076,135,165,80
6077,136,170,80
6078,124,173,80
6079,132,173,80
6080,141,80,81
6081,149,83,81
6082,115,86,81
6083,129,88,81
6084,132,89,81
6085,108,91,81
6086,115,93,81
6087,156,94,81
6088,137,97,81
6089,145,97,81
6090,113,98,81
6091,145,99,81
6092,101,100,81
6093,123,102,81
6094,125,103,81
6095,133,105,81
6096,106,106,81
6097,130,107,81
6098,133,108,81
6099,91,109,81
6100,164,110,81
6101,144,112,81
6102,149,112,81
6103,119,114,81
6104,134,114,81
6105,137,114,81
6106,100,116,81
6107,146,116,81
6108,95,118,81
6109,96,118,81
6110,135,119,81
6111,147,120,81
6112,167,122,81
6113,126,123,81
6114,140,124,81
6115,101,125,81
6116,90,126,81
6117,100,127,81
6118,165,127,81
6119,118,128,81
6120,156,130,81
6121,96,132,81
6122,103,134,81
6123,149,135,81
6124,135,136,81
6125,106,139,81
6126,145,141,81
6127,136,142,81
6128,134,144,81
6129,114,146,81
6130,111,147,81
6131,109,149,81
6132,109,150,81
6133,123,150,81
6134,141,152,81
6135,148,152,81
6136,119,153,81
6137,148,154,81
6138,134,156,81
6139,115,158,81
6140,111,161,81
6141,143,162,81
6142,144,163,81
6143,122,165,81
6144,148,166,81
6145,142,168,81
6146,143,170,81
6147,139,81,82
6148,135,84,82
6149,139,85,82
6150,106,87,82
6151,110,87,82
6152,122,88,82
6153,105,90,82
6154,109,92,82
6155,161,92,82
6156,148,95,82
6157,128,97,82
6158,149,97,82
6159,126,99,82
6160,141,100,82
6161,163,100,82
6162,139,101,82
6163,94,102,82
6164,138,102,82
6165,124,104,82
6166,128,106,82
6167,137,107,82
6168,139,109,82
6169,143,111,82
6170,155,111,82
6171,96,113,82
6172,158,114,82
6173,94,115,82
6174,125,117,82
6175,97,118,82
6176,118,118,82
6177,140,118,82
6178,111,119,82
6179,116,121,82
6180,119,122,82
6181,151,123,82
6182,165,123,82
6183,125,125,82
6184,134,127,82
6185,111,129,82
6186,117,129,82
6187,148,129,82
6188,116,132,82
6189,106,134,82
6190,115,136,82
6191,98,139,82
6192,105,140,82
6193,129,142,82
6194,115,143,82
6195,138,144,82
6196,118,146,82
6197,134,146,82
6198,123,149,82
6199,151,149,82
6200,132,151,82
6201,152,153,82
6202,125,157,82
6203,139,158,82
6204,120,162,82
6205,149,162,82
6206,135,166,82
6207,116,82,83
6208,107,85,83
6209,129,85,83
6210,116,86,83
6211,114,88,83
6212,156,89,83
6213,106,92,83
6214,104,94,83
6215,114,94,83
6216,160,94,83
6217,156,97,83
6218,129,100,83
6219,111,101,83
6220,115,103,83
6221,150,105,83
6222,154,105,83
6223,107,108,83
6224,152,108,83
6225,133,109,83
6226,163,109,83
6227,107,112,83
6228,126,112,83
6229,150,113,83
6230,103,115,83
6231,107,116,83
6232,155,116,83
6233,159,118,83
6234,148,119,83
6235,138,120,83
6236,135,122,83
6237,157,123,83
6238,131,125,83
6239,160,126,83
6240,137,129,83
6241,138,129,83
6242,100,130,83
6243,161,132,83
6244,134,135,83
6245,98,136,83
6246,103,139,83
6247,156,141,83
6248,105,145,83
6249,134,145,83
6250,104,148,83
6251,106,149,83
6252,155,151,83
6253,136,154,83
6254,135,158,83
6255,137,160,83
6256,116,163,83
6257,138,167,83
6258,114,85,84
6259,119,89,84
6260,135,91,84
6261,117,93,84
6262,138,94,84
6263,113,95,84
6264,147,97,84
6265,100,99,84
6266,127,101,84
6267,145,102,84
6268,105,103,84
6269,128,103,84
6270,108,105,84
6271,151,105,84
6272,153,106,84
6273,113,108,84
6274,100,110,84
6275,118,110,84
6276,114,111,84
6277,155,111,84
6278,154,112,84
6279,153,113,84
6280,127,115,84
6281,160,115,84
6282,100,116,84
6283,113,118,84
6284,136,118,84
6285,119,120,84
6286,137,121,84
6287,150,121,84
6288,130,123,84
6289,133,125,84
6290,160,126,84
6291,114,128,84
6292,107,131,84
6293,158,131,84
6294,113,133,84
6295,101,136,84
6296,113,136,84
6297,118,139,84
6298,140,141,84
6299,146,142,84
6300,106,143,84
6301,140,146,84
6302,143,146,84
6303,124,148,84
6304,121,149,84
6305,132,151,84
6306,120,154,84
6307,134,156,84
6308,113,159,84
6309,138,160,84
6310,118,164,84
6311,125,86,85
6312,106,90,85
6313,119,91,85
6314,140,93,85
6315,108,97,85
6316,113,99,85
6317,135,101,85
6318,104,104,85
6319,115,105,85
6320,127,105,85
6321,140,107,85
